gamma,velocity_rew_weight,final_mean_return
0.08595059451754268,5.05050505050505,"[883.7109375, 896.5, 914.7421875, 777.171875, 903.9375, 938.4140625, 934.6640625, 845.46875, 888.3203125, 872.90625]"
0.0005414548164181544,4.040404040404041,"[348.5859375, 300.8203125, 282.109375, 324.1953125, 313.65625, 296.875, 374.828125, 347.3046875, 309.0546875, 323.7109375]"
0.0199856315113147,1.8181818181818181,"[951.515625, 985.71875, 985.9453125, 954.421875, 874.2109375, 836.3671875, 491.734375, 922.3125, 885.3984375, 992.0703125]"
0.0014690304791813143,1.1111111111111112,"[258.8984375, 228.8203125, 238.328125, 259.328125, 241.3984375, 318.2265625, 245.078125, 281.2265625, 284.2265625, 268.53125]"
0.0005414548164181544,0.5050505050505051,"[211.5078125, 221.515625, 225.53125, 222.140625, 527.5625, 461.078125, 574.90625, 207.53125, 192.84375, 251.8671875]"
0.018508624236576895,7.070707070707071,"[1000.0, 1000.0, 1000.0, 1000.0, 970.796875, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
0.15885422995710774,10.0,"[962.0625, 974.3125, 974.84375, 957.984375, 965.984375, 970.046875, 964.328125, 983.140625, 967.1484375, 959.2265625]"
0.010014383987540799,1.1111111111111112,"[300.40625, 254.609375, 262.6484375, 345.1953125, 330.640625, 277.25, 267.5390625, 278.9453125, 236.7421875, 296.7109375]"
0.0006817002185769346,2.323232323232323,"[269.9765625, 275.859375, 286.140625, 303.9375, 274.453125, 275.828125, 268.0234375, 286.8515625, 264.234375, 264.71875]"
0.0003163414201363777,7.575757575757575,"[433.15625, 676.84375, 401.3359375, 374.5234375, 407.9296875, 426.921875, 327.2109375, 335.4453125, 432.2890625, 393.890625]"
0.0001848203969370861,2.2222222222222223,"[290.53125, 329.7578125, 784.046875, 496.109375, 511.0390625, 251.4296875, 593.625, 433.6796875, 608.1015625, 293.78125]"
0.018508624236576895,8.787878787878787,"[1000.0, 1000.0, 988.9921875, 983.1953125, 910.0234375, 1000.0, 984.015625, 1000.0, 1000.0, 1000.0]"
0.0010007189409390025,0.5050505050505051,"[235.8125, 201.984375, 233.6953125, 779.390625, 288.515625, 350.4609375, 233.8671875, 241.34375, 234.5234375, 259.5390625]"
0.0004300619395933647,0.7070707070707071,"[231.078125, 799.421875, 202.015625, 233.1171875, 244.953125, 329.84375, 192.5625, 255.7265625, 311.9453125, 269.359375]"
0.06826807753219917,3.131313131313131,"[991.984375, 969.0546875, 969.2734375, 987.765625, 948.9140625, 956.9296875, 940.1171875, 982.4765625, 971.34375, 986.8046875]"
0.027170199362602777,6.262626262626262,"[1000.0, 1000.0, 1000.0, 1000.0, 989.421875, 1000.0, 994.046875, 1000.0, 996.0078125, 994.5078125]"
0.010014383987540799,3.8383838383838382,"[999.890625, 1000.0, 983.3046875, 1000.0, 970.03125, 995.1484375, 558.8984375, 1000.0, 810.1015625, 993.1171875]"
0.03167964452409658,0.20202020202020202,"[618.515625, 452.2421875, 400.515625, 723.6328125, 482.6640625, 769.0078125, 383.1171875, 422.015625, 350.3984375, 325.25]"
0.0004300619395933647,6.96969696969697,"[451.359375, 353.9140625, 407.703125, 402.328125, 352.5390625, 342.5546875, 377.1328125, 385.2734375, 362.71875, 450.9453125]"
0.14711435307922738,7.6767676767676765,"[957.59375, 974.9765625, 963.2890625, 956.9140625, 954.3984375, 989.546875, 956.9140625, 986.3671875, 978.984375, 989.203125]"
0.0029317331822241717,2.8282828282828283,"[302.0, 285.234375, 310.453125, 304.75, 296.7734375, 299.921875, 297.0703125, 276.6875, 264.6953125, 313.1015625]"
0.12617333187632818,4.646464646464646,"[939.7421875, 959.03125, 947.5390625, 963.1953125, 929.890625, 984.6328125, 944.640625, 968.453125, 946.296875, 973.3515625]"
0.00019956925494548074,3.6363636363636362,"[339.546875, 285.265625, 390.359375, 316.5625, 429.4921875, 605.734375, 325.8984375, 348.3359375, 451.09375, 340.3046875]"
0.008588884551030166,6.565656565656566,"[1000.0, 1000.0, 1000.0, 992.78125, 875.375, 1000.0, 973.359375, 1000.0, 909.0546875, 1000.0]"
0.06322283054611633,1.9191919191919191,"[1000.0, 1000.0, 965.875, 1000.0, 937.1484375, 986.1875, 993.96875, 1000.0, 999.8828125, 990.9375]"
0.005418440904522979,1.8181818181818181,"[321.6875, 280.0234375, 292.3671875, 286.765625, 291.4375, 247.234375, 252.9609375, 263.84375, 290.625, 300.8671875]"
0.06826807753219917,5.858585858585858,"[909.9140625, 955.015625, 938.6484375, 946.2109375, 929.9765625, 911.453125, 959.1171875, 943.6171875, 932.0859375, 949.375]"
0.034207712781635105,6.4646464646464645,"[1000.0, 1000.0, 993.2265625, 992.1796875, 995.5234375, 980.90625, 926.0859375, 1000.0, 1000.0, 997.28125]"
0.0002154950870117,2.0202020202020203,"[502.5546875, 538.3515625, 324.7734375, 428.203125, 311.890625, 547.765625, 649.828125, 255.1171875, 402.2734375, 338.4765625]"
0.03988517590327993,9.595959595959595,"[992.25, 991.4609375, 983.78125, 994.59375, 957.1796875, 989.3984375, 995.375, 1000.0, 986.1171875, 996.421875]"
0.005850838068754207,1.9191919191919191,"[274.5703125, 291.9609375, 277.6328125, 296.2734375, 328.578125, 272.578125, 286.3125, 272.1328125, 227.5625, 277.8984375]"
0.009274286383257363,10.0,"[1000.0, 1000.0, 1000.0, 1000.0, 994.3203125, 1000.0, 839.53125, 1000.0, 994.484375, 1000.0]"
0.17153096109987098,9.595959595959595,"[952.1015625, 974.5234375, 973.3203125, 967.578125, 959.2265625, 980.4140625, 977.1171875, 988.4765625, 973.546875, 971.875]"
0.001997127334530273,9.494949494949495,"[516.125, 475.0, 532.625, 383.59375, 482.640625, 514.1171875, 474.2109375, 460.4296875, 450.25, 614.734375]"
0.00012590158918273834,9.595959595959595,"[515.1953125, 380.6328125, 694.1875, 491.09375, 363.9609375, 593.21875, 572.4140625, 402.4921875, 663.6796875, 378.6640625]"
0.014700866253334402,8.686868686868687,"[1000.0, 1000.0, 1000.0, 994.1796875, 988.3828125, 1000.0, 978.0234375, 1000.0, 994.9296875, 1000.0]"
0.0007361005980518546,3.131313131313131,"[275.1015625, 318.5078125, 312.5859375, 361.15625, 289.40625, 367.0546875, 307.9921875, 332.796875, 276.6328125, 333.5390625]"
0.05021607031056004,7.373737373737374,"[957.6953125, 940.3203125, 994.4453125, 961.9296875, 964.3671875, 989.4375, 970.015625, 965.7578125, 947.3125, 990.6640625]"
0.0015862606242654862,0.8080808080808081,"[296.0, 256.9453125, 215.3046875, 243.5859375, 254.9609375, 465.375, 237.8515625, 271.2890625, 225.4140625, 266.2734375]"
0.0002154950870117,4.747474747474747,"[342.0078125, 548.8359375, 355.5546875, 439.953125, 445.5234375, 359.9140625, 618.4609375, 485.8671875, 475.3828125, 329.171875]"
0.00039827887519494257,9.292929292929292,"[566.21875, 533.46875, 453.3515625, 450.3984375, 364.0390625, 392.65625, 552.1015625, 392.046875, 449.8828125, 566.6953125]"
0.002156500152519066,1.6161616161616161,"[251.03125, 265.8515625, 271.6171875, 288.6953125, 248.6875, 280.03125, 243.734375, 279.046875, 296.28125, 255.4609375]"
0.0023285910855096064,9.595959595959595,"[760.2578125, 897.734375, 639.6875, 617.6640625, 432.0, 669.4765625, 509.5625, 444.7109375, 492.5, 546.6328125]"
0.000794842183831788,2.525252525252525,"[280.1875, 308.59375, 284.1640625, 302.875, 296.625, 263.21875, 271.4296875, 283.328125, 282.296875, 277.609375]"
0.0007361005980518546,5.858585858585858,"[464.7109375, 399.828125, 436.546875, 300.7890625, 290.9765625, 321.1171875, 503.8671875, 308.9453125, 362.6328125, 339.640625]"
0.000464381325261801,4.94949494949495,"[362.8046875, 317.3828125, 340.0234375, 330.9921875, 355.640625, 374.2578125, 339.0625, 376.296875, 330.7109375, 349.6015625]"
0.003165688509340163,1.1111111111111112,"[249.6953125, 251.75, 268.0, 277.0625, 241.765625, 424.9296875, 237.0390625, 229.015625, 297.2265625, 261.171875]"
0.010813542142817668,4.242424242424242,"[1000.0, 1000.0, 965.59375, 970.390625, 778.5703125, 980.7890625, 832.375, 1000.0, 1000.0, 994.765625]"
0.03167964452409658,8.383838383838384,"[997.21875, 1000.0, 988.15625, 1000.0, 981.765625, 994.3984375, 1000.0, 1000.0, 1000.0, 992.75]"
0.02516222768095133,2.323232323232323,"[1000.0, 1000.0, 997.3359375, 880.7734375, 988.0546875, 938.734375, 679.703125, 1000.0, 980.0625, 974.15625]"
0.00011659702640128823,1.2121212121212122,"[580.6328125, 660.53125, 528.9609375, 273.3515625, 286.2421875, 327.5390625, 500.9140625, 444.9453125, 495.7734375, 342.4609375]"
0.018508624236576895,2.4242424242424243,"[1000.0, 999.859375, 971.09375, 1000.0, 799.5, 957.9296875, 489.796875, 1000.0, 954.3828125, 984.0703125]"
0.0003688446891546225,1.2121212121212122,"[227.3359375, 222.9921875, 237.6796875, 281.3828125, 246.3359375, 257.359375, 708.515625, 219.1875, 549.203125, 233.8203125]"
0.004303711287280452,2.525252525252525,"[301.1484375, 327.8203125, 335.921875, 265.265625, 281.984375, 303.8828125, 297.6953125, 273.0625, 264.6171875, 316.2578125]"
0.00013594866565622705,1.7171717171717171,"[507.8671875, 809.609375, 518.796875, 522.7421875, 281.7890625, 350.3671875, 541.6640625, 582.125, 640.7578125, 379.09375]"
0.0017128458556540079,4.343434343434343,"[329.609375, 319.796875, 321.0390625, 328.3046875, 322.34375, 306.1171875, 343.5625, 323.6953125, 324.109375, 387.9609375]"
0.003418313712493245,8.080808080808081,"[796.984375, 651.609375, 439.28125, 573.9140625, 526.4375, 627.5390625, 457.7890625, 446.53125, 457.8203125, 876.71875]"
0.003165688509340163,3.8383838383838382,"[356.8203125, 322.859375, 327.3203125, 334.6953125, 329.375, 348.421875, 274.6015625, 318.140625, 315.28125, 332.71875]"
0.006821903207721965,3.6363636363636362,"[574.703125, 566.3046875, 552.7734375, 442.734375, 430.8125, 435.0234375, 494.5625, 434.6640625, 361.265625, 546.265625]"
0.07371594042349698,5.05050505050505,"[918.3828125, 878.7421875, 932.0859375, 947.1640625, 961.046875, 951.203125, 960.703125, 948.1171875, 871.2421875, 910.4765625]"
0.0002929626953471313,2.323232323232323,"[269.46875, 375.4296875, 283.7109375, 293.078125, 239.3515625, 383.203125, 462.9140625, 273.3203125, 593.125, 324.3671875]"
0.003418313712493245,9.797979797979798,"[925.3359375, 962.5859375, 772.5859375, 854.9375, 690.390625, 564.1484375, 718.6796875, 883.2109375, 792.15625, 719.7734375]"
0.027170199362602777,2.6262626262626263,"[1000.0, 1000.0, 998.375, 991.890625, 947.921875, 1000.0, 698.890625, 994.8828125, 994.421875, 1000.0]"
0.03693752348959514,6.262626262626262,"[1000.0, 996.125, 1000.0, 1000.0, 983.7578125, 1000.0, 994.484375, 988.3828125, 991.296875, 990.0625]"
0.001997127334530273,2.121212121212121,"[287.8359375, 269.359375, 289.0, 288.890625, 280.828125, 315.78125, 259.140625, 250.7421875, 305.171875, 312.515625]"
0.0005846634683724685,1.4141414141414141,"[281.0078125, 271.3671875, 270.078125, 280.0703125, 246.0390625, 265.359375, 273.875, 275.796875, 238.3515625, 255.359375]"
0.014700866253334402,1.3131313131313131,"[428.953125, 421.8671875, 414.046875, 396.8984375, 393.859375, 439.359375, 321.78125, 296.7109375, 317.4609375, 451.9609375]"
0.17153096109987098,3.2323232323232323,"[967.9140625, 979.109375, 975.6796875, 978.4765625, 954.65625, 968.359375, 983.96875, 960.7890625, 963.140625, 967.6328125]"
0.006317740971984859,1.8181818181818181,"[246.2578125, 262.75, 267.921875, 290.734375, 248.5703125, 272.4765625, 287.9765625, 274.0234375, 313.0078125, 269.65625]"
0.00012590158918273834,3.2323232323232323,"[588.15625, 366.65625, 726.328125, 331.703125, 326.84375, 741.59375, 501.2578125, 327.4921875, 409.046875, 532.2265625]"
0.04650492907814755,6.262626262626262,"[976.8203125, 1000.0, 983.84375, 962.484375, 982.0546875, 990.0234375, 988.4609375, 960.40625, 942.609375, 992.296875]"
0.0015862606242654862,6.8686868686868685,"[375.5859375, 399.1484375, 383.5234375, 379.8125, 394.0, 409.40625, 351.921875, 366.3515625, 319.0703125, 384.2265625]"
0.0005414548164181544,6.363636363636363,"[419.5, 336.328125, 470.0625, 404.0390625, 395.0390625, 400.65625, 520.9375, 478.96875, 386.9765625, 337.0390625]"
0.0003163414201363777,8.181818181818182,"[365.53125, 436.2890625, 460.3046875, 384.7578125, 481.96875, 601.1796875, 663.2421875, 490.96875, 392.7421875, 440.203125]"
0.0006313202152501221,6.4646464646464645,"[397.8828125, 302.7265625, 353.28125, 296.2421875, 343.2109375, 365.8203125, 390.078125, 364.5546875, 442.1796875, 386.921875]"
0.09280954047418331,1.2121212121212122,"[1000.0, 984.0625, 959.390625, 735.3359375, 860.859375, 994.625, 995.0390625, 1000.0, 1000.0, 991.546875]"
0.0027150679627496797,7.777777777777778,"[485.203125, 406.5859375, 426.8515625, 480.2890625, 344.828125, 513.546875, 448.2578125, 376.765625, 433.3828125, 489.09375]"
0.11684868637019352,6.666666666666667,"[940.3984375, 968.4609375, 962.1953125, 957.65625, 962.8671875, 953.3828125, 965.6015625, 984.1328125, 973.90625, 956.390625]"
0.10021583738168344,9.494949494949495,"[937.21875, 974.1015625, 936.0234375, 949.546875, 887.8125, 965.671875, 937.359375, 958.4921875, 933.015625, 940.03125]"
0.0003163414201363777,1.0101010101010102,"[262.640625, 704.3359375, 244.2734375, 228.703125, 320.1484375, 273.890625, 235.640625, 227.6484375, 512.2109375, 310.5625]"
0.0025144150521764766,7.575757575757575,"[433.2421875, 468.296875, 461.9375, 355.1171875, 414.390625, 358.0078125, 448.1171875, 542.8828125, 372.578125, 465.4296875]"
0.00027131173915845476,4.343434343434343,"[392.2265625, 343.65625, 339.46875, 341.8046875, 338.3125, 398.2734375, 689.4296875, 344.921875, 502.328125, 322.234375]"
0.0014690304791813143,4.444444444444445,"[358.5625, 305.2109375, 304.0703125, 345.53125, 363.921875, 373.1171875, 300.6171875, 332.046875, 339.0859375, 385.6015625]"
0.00017116153053391744,2.0202020202020203,"[574.3046875, 663.5546875, 655.78125, 530.6875, 541.578125, 310.7421875, 399.6171875, 260.953125, 690.3046875, 344.015625]"
0.17153096109987098,5.959595959595959,"[977.703125, 977.5078125, 970.6875, 972.03125, 955.9921875, 986.4296875, 969.75, 973.5859375, 945.625, 961.53125]"
0.08595059451754268,1.2121212121212122,"[1000.0, 1000.0, 994.8515625, 1000.0, 967.96875, 802.3125, 978.8046875, 1000.0, 1000.0, 995.6484375]"
0.00012590158918273834,5.959595959595959,"[362.7109375, 598.328125, 593.609375, 311.578125, 368.515625, 534.359375, 385.7890625, 401.15625, 521.4609375, 635.515625]"
0.0010007189409390025,6.363636363636363,"[403.5078125, 457.671875, 398.453125, 369.421875, 389.1171875, 455.296875, 358.015625, 371.046875, 346.3984375, 468.1484375]"
0.0023285910855096064,3.2323232323232323,"[322.6796875, 332.7421875, 315.7421875, 326.96875, 271.65625, 303.8125, 270.3515625, 346.6484375, 277.140625, 321.75]"
0.013614421404752578,3.131313131313131,"[997.3671875, 1000.0, 1000.0, 1000.0, 784.65625, 984.140625, 809.03125, 1000.0, 988.875, 997.484375]"
0.010014383987540799,6.0606060606060606,"[996.6875, 997.578125, 1000.0, 995.96875, 993.6484375, 996.359375, 976.0390625, 1000.0, 1000.0, 993.7265625]"
0.0006817002185769346,7.2727272727272725,"[431.71875, 403.203125, 378.046875, 426.078125, 328.2421875, 458.5625, 365.5, 390.03125, 461.3125, 461.1171875]"
0.0014690304791813143,0.9090909090909091,"[236.375, 220.2265625, 261.53125, 362.2109375, 613.1484375, 332.0078125, 216.75, 254.65625, 243.2578125, 251.46875]"
0.004647151880078404,4.747474747474747,"[476.28125, 413.8671875, 505.171875, 412.0, 539.6328125, 408.3984375, 429.015625, 466.875, 457.1171875, 515.7421875]"
0.00039827887519494257,5.656565656565657,"[397.09375, 337.3671875, 497.0234375, 331.0, 327.09375, 325.0234375, 457.8359375, 391.8984375, 317.84375, 417.6640625]"
0.00017116153053391744,4.747474747474747,"[385.9609375, 292.2734375, 516.96875, 438.03125, 323.1640625, 448.0234375, 620.1875, 323.8203125, 549.140625, 326.0]"
0.0008582714086505614,1.7171717171717171,"[242.546875, 239.4375, 262.4296875, 281.4140625, 251.875, 262.953125, 220.390625, 262.140625, 244.9765625, 271.2890625]"
0.0023285910855096064,5.959595959595959,"[372.375, 331.859375, 367.75, 322.625, 285.6796875, 416.46875, 334.953125, 394.671875, 367.4375, 362.1875]"
0.013614421404752578,5.858585858585858,"[1000.0, 1000.0, 1000.0, 1000.0, 951.3828125, 1000.0, 958.953125, 1000.0, 1000.0, 1000.0]"
0.06826807753219917,6.4646464646464645,"[893.4375, 928.34375, 914.640625, 874.3046875, 891.4140625, 942.3359375, 942.7578125, 921.34375, 931.3359375, 893.40625]"
0.0009267623509309258,1.1111111111111112,"[247.9765625, 234.9453125, 243.046875, 287.75, 295.859375, 250.671875, 250.8671875, 242.515625, 227.2265625, 264.5390625]"
0.00013594866565622705,0.6060606060606061,"[837.75, 551.34375, 516.4140625, 255.25, 238.7109375, 366.453125, 697.1875, 219.71875, 635.1640625, 274.8515625]"
0.001259921049894874,3.9393939393939394,"[350.125, 279.2265625, 310.65625, 290.1953125, 321.65625, 307.6953125, 280.6484375, 291.65625, 294.875, 293.7109375]"
0.00019956925494548074,0.7070707070707071,"[682.0078125, 837.3359375, 285.3125, 214.8984375, 309.75, 310.6953125, 812.9375, 692.03125, 570.84375, 257.0859375]"
0.0029317331822241717,7.777777777777778,"[692.4765625, 593.0546875, 587.8828125, 453.1640625, 372.359375, 475.734375, 411.5390625, 372.90625, 500.59375, 423.28125]"
0.00034158579123982024,5.05050505050505,"[385.34375, 387.1015625, 494.90625, 357.546875, 323.796875, 386.359375, 303.96875, 385.9921875, 341.2734375, 392.640625]"
0.0011668085277693407,3.0303030303030303,"[309.2578125, 307.8984375, 291.1484375, 281.0859375, 291.625, 303.3984375, 301.1328125, 280.3046875, 294.2421875, 282.609375]"
0.017140772906618387,5.05050505050505,"[995.46875, 1000.0, 1000.0, 990.3515625, 985.546875, 990.3203125, 828.3046875, 1000.0, 999.4609375, 994.671875]"
0.00019956925494548074,6.96969696969697,"[446.71875, 456.4765625, 417.15625, 355.0546875, 377.15625, 388.53125, 564.4375, 343.6640625, 405.203125, 422.375]"
0.2,3.131313131313131,"[969.921875, 966.359375, 966.6953125, 956.2265625, 955.7421875, 961.03125, 983.203125, 977.3515625, 980.359375, 971.0546875]"
9.999999999999999e-05,8.686868686868687,"[643.75, 362.296875, 388.59375, 463.8125, 382.9375, 576.7265625, 654.40625, 417.0390625, 718.296875, 579.3515625]"
0.07959854838387018,1.6161616161616161,"[1000.0, 1000.0, 999.640625, 1000.0, 896.78125, 979.46875, 984.3203125, 1000.0, 996.1953125, 995.3984375]"
0.00014679750917903885,8.282828282828282,"[416.5234375, 521.5, 634.28125, 316.8125, 380.953125, 784.265625, 617.0234375, 374.21875, 598.3359375, 557.328125]"
0.006317740971984859,0.7070707070707071,"[235.046875, 226.8203125, 226.6796875, 238.7734375, 255.625, 265.8359375, 225.0, 230.46875, 206.2578125, 239.609375]"
0.2,5.858585858585858,"[983.5625, 970.703125, 978.0625, 959.21875, 912.046875, 978.1875, 962.1328125, 971.5859375, 965.9140625, 977.703125]"
0.00501799938586561,1.3131313131313131,"[267.7890625, 255.2265625, 269.6796875, 247.875, 249.515625, 247.90625, 230.421875, 236.40625, 263.6015625, 281.8828125]"
0.00023269181687763618,5.252525252525253,"[397.328125, 583.8671875, 444.421875, 336.6640625, 398.6328125, 752.53125, 629.25, 304.8984375, 611.5703125, 359.265625]"
0.015874010519682,5.757575757575758,"[1000.0, 1000.0, 995.5703125, 986.3828125, 943.7265625, 994.46875, 935.234375, 1000.0, 1000.0, 1000.0]"
0.007366298109070191,7.777777777777778,"[1000.0, 1000.0, 1000.0, 1000.0, 989.375, 996.703125, 865.6171875, 997.0859375, 1000.0, 974.4375]"
0.03693752348959514,2.6262626262626263,"[1000.0, 1000.0, 999.6015625, 988.3359375, 936.890625, 989.4140625, 857.6328125, 1000.0, 988.578125, 1000.0]"
0.003985652141834605,9.696969696969697,"[791.7890625, 978.875, 797.453125, 1000.0, 739.8828125, 1000.0, 993.3671875, 996.421875, 997.859375, 1000.0]"
0.1082131644095978,9.494949494949495,"[971.484375, 969.703125, 974.2109375, 929.40625, 944.8671875, 979.3828125, 954.1328125, 985.4921875, 946.0703125, 968.125]"
0.003165688509340163,4.444444444444445,"[312.6953125, 340.9453125, 345.3671875, 299.65625, 339.8828125, 361.1796875, 334.4921875, 317.265625, 336.5625, 388.7109375]"
0.00015851210158739011,8.98989898989899,"[479.8203125, 466.4609375, 437.1640625, 410.0, 399.7734375, 525.2890625, 820.3203125, 376.7421875, 498.109375, 457.1015625]"
0.02516222768095133,5.656565656565657,"[995.8828125, 1000.0, 991.671875, 1000.0, 999.8125, 1000.0, 928.5625, 1000.0, 1000.0, 1000.0]"
0.010813542142817668,8.585858585858587,"[1000.0, 1000.0, 1000.0, 1000.0, 970.390625, 994.78125, 982.7421875, 994.1171875, 997.4453125, 1000.0]"
0.018508624236576895,5.757575757575758,"[1000.0, 1000.0, 1000.0, 1000.0, 912.9296875, 994.828125, 987.859375, 1000.0, 1000.0, 1000.0]"
0.15885422995710774,8.686868686868687,"[958.5546875, 978.1015625, 978.8515625, 972.078125, 962.8515625, 978.171875, 966.65625, 973.453125, 949.4375, 951.3125]"
0.003165688509340163,0.9090909090909091,"[250.3203125, 245.4296875, 239.1953125, 253.7421875, 374.7109375, 325.0859375, 225.2109375, 244.203125, 241.1796875, 239.1328125]"
0.0008582714086505614,0.6060606060606061,"[269.59375, 242.9296875, 252.0078125, 260.28125, 392.890625, 278.78125, 245.578125, 281.1171875, 222.6796875, 256.953125]"
0.14711435307922738,3.6363636363636362,"[977.984375, 977.53125, 958.515625, 983.9765625, 939.5546875, 977.71875, 957.1875, 955.203125, 969.640625, 972.9921875]"
0.0029317331822241717,0.20202020202020202,"[203.3359375, 202.90625, 223.515625, 350.46875, 444.4296875, 993.859375, 202.8203125, 534.0859375, 230.15625, 242.0625]"
0.0013604640471757009,5.05050505050505,"[343.453125, 327.1171875, 315.625, 328.7578125, 298.953125, 349.2109375, 364.5390625, 317.6484375, 282.90625, 376.484375]"
0.034207712781635105,2.4242424242424243,"[1000.0, 1000.0, 992.0234375, 948.4765625, 982.5234375, 990.1328125, 846.8046875, 1000.0, 1000.0, 1000.0]"
0.07371594042349698,1.2121212121212122,"[1000.0, 986.1953125, 983.984375, 980.5390625, 926.8984375, 968.921875, 834.125, 1000.0, 959.0546875, 972.8828125]"
0.0002929626953471313,5.656565656565657,"[373.0703125, 469.359375, 370.4765625, 330.4140625, 315.84375, 480.796875, 732.84375, 327.3203125, 498.8125, 382.265625]"
9.999999999999999e-05,1.3131313131313131,"[522.5, 637.9921875, 251.3203125, 380.703125, 249.5546875, 418.671875, 668.875, 568.90625, 785.6484375, 413.234375]"
0.07959854838387018,4.040404040404041,"[906.234375, 865.234375, 895.5234375, 899.2421875, 924.6328125, 930.46875, 961.8046875, 938.75, 882.2109375, 942.2109375]"
0.0027150679627496797,10.0,"[535.234375, 799.6484375, 779.640625, 564.0703125, 566.6015625, 600.4375, 558.0546875, 637.40625, 477.2109375, 552.515625]"
0.0006313202152501221,7.070707070707071,"[434.8671875, 401.3046875, 409.859375, 331.046875, 399.8359375, 391.5, 492.7578125, 441.6484375, 356.09375, 319.9375]"
0.021580505487636795,6.666666666666667,"[1000.0, 1000.0, 1000.0, 1000.0, 974.875, 1000.0, 990.7265625, 1000.0, 1000.0, 993.8984375]"
0.043068054015145296,0.40404040404040403,"[493.46875, 600.7890625, 591.4453125, 496.171875, 694.1953125, 721.390625, 476.3125, 583.046875, 598.8046875, 597.9453125]"
0.054223364435148066,8.585858585858587,"[972.015625, 1000.0, 979.828125, 891.640625, 938.7265625, 897.546875, 994.578125, 914.296875, 936.15625, 954.390625]"
0.03988517590327993,6.565656565656566,"[992.9375, 1000.0, 992.9140625, 995.8359375, 992.078125, 995.734375, 997.65625, 1000.0, 996.7890625, 989.796875]"
0.07959854838387018,0.5050505050505051,"[751.1953125, 913.1171875, 871.6015625, 820.9453125, 823.9453125, 838.0234375, 765.0, 919.9375, 764.9375, 854.4765625]"
0.003691098667017898,7.474747474747475,"[569.265625, 571.9609375, 421.484375, 693.265625, 613.5, 630.625, 478.4453125, 597.140625, 694.90625, 758.453125]"
0.0005014394332495677,5.05050505050505,"[320.5, 351.75, 370.234375, 309.515625, 298.8125, 334.3671875, 314.9375, 345.828125, 342.8125, 310.859375]"
0.05021607031056004,3.3333333333333335,"[995.421875, 1000.0, 1000.0, 995.5703125, 968.6171875, 994.7734375, 993.2265625, 1000.0, 998.2109375, 996.875]"
0.0025144150521764766,8.181818181818182,"[493.0078125, 428.3203125, 474.9296875, 620.296875, 396.390625, 400.4921875, 478.6171875, 432.078125, 408.5, 429.8125]"
0.001997127334530273,8.080808080808081,"[449.578125, 575.84375, 487.40625, 428.1796875, 424.4140625, 394.671875, 455.609375, 380.953125, 373.75, 541.0625]"
0.17153096109987098,6.565656565656566,"[966.21875, 968.125, 972.484375, 972.1640625, 948.921875, 955.859375, 978.4375, 967.6328125, 971.6640625, 978.6328125]"
0.00012590158918273834,8.181818181818182,"[453.1796875, 338.9609375, 605.5, 482.0859375, 351.4609375, 498.34375, 417.2890625, 508.6171875, 621.28125, 395.1484375]"
0.029338409252311078,0.6060606060606061,"[577.625, 560.7578125, 419.140625, 418.9765625, 544.5703125, 754.5859375, 456.09375, 439.359375, 539.09375, 486.1953125]"
0.02330265204971178,7.777777777777778,"[1000.0, 1000.0, 1000.0, 1000.0, 923.9140625, 1000.0, 994.46875, 1000.0, 981.8125, 994.8828125]"
0.002156500152519066,6.363636363636363,"[481.921875, 367.6953125, 436.5390625, 336.484375, 363.6640625, 452.6328125, 363.4140625, 405.0546875, 325.28125, 387.984375]"
0.0006313202152501221,8.787878787878787,"[436.375, 551.8359375, 446.1953125, 403.2109375, 356.1640625, 449.34375, 397.0078125, 347.71875, 383.7421875, 368.1640625]"
0.0025144150521764766,1.0101010101010102,"[277.0, 258.4375, 260.140625, 264.9453125, 597.3359375, 374.6484375, 239.0234375, 239.9921875, 232.6015625, 266.8125]"
0.0002512608634965109,5.05050505050505,"[336.9765625, 544.7109375, 432.1015625, 355.21875, 318.265625, 514.625, 371.9375, 347.515625, 435.1796875, 394.3984375]"
0.0018495327188680687,5.555555555555555,"[378.203125, 388.78125, 352.1484375, 455.5546875, 302.609375, 400.5546875, 348.640625, 378.28125, 374.5546875, 400.0859375]"
0.11684868637019352,8.98989898989899,"[967.671875, 957.7578125, 932.078125, 932.484375, 951.09375, 984.3203125, 962.2109375, 979.2109375, 972.0703125, 979.4140625]"
0.00027131173915845476,8.282828282828282,"[427.1796875, 365.3046875, 469.3359375, 382.2109375, 477.78125, 528.171875, 568.109375, 548.6640625, 466.984375, 426.140625]"
0.009274286383257363,8.686868686868687,"[1000.0, 997.203125, 1000.0, 994.28125, 993.7109375, 1000.0, 990.3125, 1000.0, 1000.0, 988.8515625]"
0.11684868637019352,1.8181818181818181,"[972.90625, 949.203125, 984.1796875, 989.28125, 869.3515625, 979.328125, 981.1875, 959.234375, 957.234375, 983.2578125]"
0.1082131644095978,2.121212121212121,"[944.625, 872.0078125, 975.2421875, 958.15625, 943.9453125, 972.7421875, 974.03125, 958.3984375, 931.34375, 954.2890625]"
0.0006817002185769346,9.595959595959595,"[433.15625, 448.0625, 570.0, 480.734375, 548.96875, 460.84375, 409.953125, 406.9140625, 348.234375, 612.8828125]"
