learning_rate,velocity_rew_weight,final_mean_return
1.5199110829529332e-05,1.7171717171717171,"[993.8125, 953.953125, 833.6015625, 997.171875, 833.9921875, 979.1953125, 863.953125, 998.6953125, 987.1796875, 953.421875]"
0.0006135907273413175,2.0202020202020203,"[244.2734375, 234.515625, 230.1796875, 259.3828125, 243.4921875, 240.5078125, 237.671875, 269.109375, 223.90625, 235.9609375]"
0.0003511191734215131,9.595959595959595,"[413.2421875, 382.6640625, 437.5859375, 365.9921875, 432.984375, 444.640625, 371.5390625, 329.0, 390.1640625, 373.5234375]"
0.0001519911082952933,8.383838383838384,"[634.5390625, 550.296875, 660.7578125, 796.625, 773.6796875, 771.078125, 744.53125, 763.8125, 732.0625, 548.484375]"
0.001873817422860385,0.5050505050505051,"[222.484375, 186.609375, 220.953125, 817.0390625, 259.25, 263.96875, 217.9921875, 344.421875, 210.5703125, 211.1171875]"
0.003511191734215131,9.292929292929292,"[302.671875, 358.3203125, 299.5546875, 302.4921875, 243.890625, 926.65625, 372.953125, 446.953125, 309.0390625, 311.5078125]"
2.6560877829466838e-05,2.525252525252525,"[993.3125, 796.8515625, 985.2421875, 998.5703125, 885.8046875, 945.7578125, 900.6171875, 993.8046875, 997.4296875, 841.765625]"
4.977023564332114e-05,6.8686868686868685,"[976.6640625, 980.96875, 1000.0, 989.53125, 994.8984375, 970.125, 981.71875, 994.1484375, 891.5, 944.984375]"
1.2328467394420658e-05,5.252525252525253,"[1000.0, 994.171875, 1000.0, 1000.0, 989.0625, 1000.0, 994.421875, 1000.0, 987.984375, 1000.0]"
8.111308307896872e-05,3.8383838383838382,"[610.96875, 629.9453125, 595.828125, 560.1484375, 587.0546875, 603.0, 665.3046875, 559.234375, 626.8203125, 601.6015625]"
0.006579332246575682,5.05050505050505,"[267.3671875, 311.8359375, 315.5078125, 386.140625, 289.28125, 492.640625, 784.3359375, 637.828125, 458.6640625, 307.8125]"
0.00572236765935022,3.5353535353535355,"[251.4296875, 297.375, 322.5, 273.3125, 275.0, 410.046875, 353.6875, 345.578125, 265.40625, 375.1640625]"
2.154434690031882e-05,8.88888888888889,"[1000.0, 994.7578125, 985.28125, 1000.0, 993.7421875, 1000.0, 980.984375, 1000.0, 1000.0, 1000.0]"
0.0017475284000076847,9.696969696969697,"[341.8671875, 266.7421875, 325.6171875, 264.8671875, 340.015625, 471.28125, 427.1484375, 302.0390625, 318.203125, 291.703125]"
2.8480358684358048e-05,8.181818181818182,"[1000.0, 1000.0, 1000.0, 1000.0, 995.8203125, 990.1640625, 989.6875, 994.5859375, 1000.0, 995.1015625]"
4.6415888336127825e-05,8.181818181818182,"[994.578125, 1000.0, 976.203125, 993.8671875, 1000.0, 995.3125, 988.546875, 993.7734375, 990.28125, 1000.0]"
0.00017475284000076832,6.767676767676767,"[587.7265625, 572.640625, 612.0703125, 491.0078125, 510.4296875, 622.0, 493.125, 621.578125, 460.8046875, 603.078125]"
0.0046415888336127815,5.757575757575758,"[242.34375, 417.1484375, 323.0625, 331.5234375, 300.421875, 355.8828125, 487.9765625, 287.234375, 289.7109375, 307.6015625]"
2.4770763559917088e-05,8.282828282828282,"[1000.0, 1000.0, 995.0859375, 1000.0, 993.796875, 991.4140625, 971.5, 1000.0, 1000.0, 1000.0]"
0.007054802310718645,8.686868686868687,"[477.53125, 455.640625, 271.6171875, 677.5859375, 323.078125, 386.78125, 854.125, 814.5625, 1000.0, 1000.0]"
1.6297508346206434e-05,0.20202020202020202,"[825.2734375, 667.765625, 689.0390625, 850.4609375, 763.3359375, 935.0625, 673.484375, 940.6796875, 711.9609375, 766.515625]"
9.999999999999999e-05,4.94949494949495,"[593.6875, 665.6484375, 621.6015625, 569.03125, 629.7734375, 658.421875, 561.453125, 637.125, 610.5546875, 587.984375]"
3.053855508833412e-05,0.0,"[993.75, 1000.0, 682.9765625, 1000.0, 1000.0, 1000.0, 700.484375, 1000.0, 1000.0, 1000.0]"
0.004037017258596553,6.565656565656566,"[300.078125, 396.28125, 377.7421875, 315.78125, 337.578125, 516.0703125, 440.8125, 555.9375, 353.7109375, 285.703125]"
0.001519911082952933,4.646464646464646,"[262.3515625, 264.28125, 311.90625, 258.2265625, 287.140625, 253.96875, 318.6796875, 318.1796875, 240.0390625, 290.09375]"
0.0010722672220103231,8.787878787878787,"[316.15625, 317.9921875, 339.484375, 265.9453125, 298.75, 287.984375, 342.109375, 260.0390625, 252.859375, 308.5234375]"
1.3219411484660286e-05,8.585858585858587,"[1000.0, 1000.0, 991.9453125, 990.6328125, 987.3515625, 994.2421875, 993.5078125, 1000.0, 1000.0, 1000.0]"
3.053855508833412e-05,2.727272727272727,"[972.3203125, 880.7421875, 859.6796875, 912.8125, 891.5390625, 855.4375, 871.3671875, 975.296875, 896.7890625, 800.765625]"
4.037017258596558e-05,5.656565656565657,"[1000.0, 930.1796875, 956.3046875, 906.3046875, 1000.0, 994.4609375, 973.0234375, 996.9296875, 958.8515625, 995.8046875]"
1.4174741629268048e-05,4.646464646464646,"[1000.0, 993.65625, 1000.0, 1000.0, 981.71875, 988.9609375, 993.796875, 994.53125, 994.3671875, 1000.0]"
0.0002009233002565046,7.070707070707071,"[473.84375, 477.0859375, 631.6015625, 491.7890625, 622.3125, 549.671875, 389.7890625, 504.59375, 574.53125, 482.8046875]"
0.00013219411484660285,9.494949494949495,"[938.359375, 975.9453125, 984.546875, 900.828125, 900.90625, 874.9453125, 820.4453125, 708.9609375, 781.671875, 897.671875]"
5.72236765935022e-05,8.080808080808081,"[1000.0, 917.6484375, 985.0078125, 921.1796875, 991.7734375, 995.171875, 994.796875, 1000.0, 1000.0, 965.3984375]"
0.0001232846739442066,5.151515151515151,"[707.3828125, 678.5234375, 588.0234375, 534.25, 619.8671875, 640.5078125, 519.96875, 712.09375, 631.4765625, 599.8671875]"
1.1497569953977357e-05,8.98989898989899,"[1000.0, 1000.0, 996.2265625, 1000.0, 998.25, 989.2890625, 986.2890625, 1000.0, 990.6171875, 999.859375]"
0.0011497569953977356,8.484848484848484,"[243.3671875, 317.4453125, 321.015625, 286.9140625, 289.1328125, 329.1640625, 260.15625, 279.375, 281.3828125, 318.0625]"
0.0009326033468832199,6.0606060606060606,"[281.78125, 285.46875, 252.6484375, 315.90625, 263.3203125, 340.1484375, 223.796875, 268.609375, 448.90625, 294.0078125]"
3.764935806792471e-05,8.98989898989899,"[999.546875, 994.6015625, 990.59375, 1000.0, 1000.0, 1000.0, 989.671875, 996.109375, 1000.0, 1000.0]"
0.002009233002565048,0.8080808080808081,"[252.5859375, 255.3984375, 229.5625, 220.1015625, 255.265625, 230.2421875, 264.75, 274.7265625, 219.859375, 229.5546875]"
0.0003511191734215131,3.2323232323232323,"[312.5, 298.3515625, 280.2109375, 291.34375, 249.3515625, 307.4375, 316.21875, 277.6171875, 271.7578125, 276.7109375]"
0.0013219411484660286,2.121212121212121,"[251.96875, 216.125, 224.5703125, 245.9296875, 245.34375, 258.0390625, 225.7265625, 238.359375, 239.0390625, 221.6796875]"
5.72236765935022e-05,9.797979797979798,"[994.8203125, 996.203125, 1000.0, 979.53125, 994.21875, 994.2734375, 996.640625, 1000.0, 954.78125, 1000.0]"
0.00014174741629268046,3.3333333333333335,"[443.0859375, 435.40625, 460.71875, 411.2265625, 486.296875, 487.3046875, 503.703125, 384.4609375, 439.5390625, 417.609375]"
9.326033468832199e-05,9.595959595959595,"[1000.0, 997.4140625, 680.9609375, 970.90625, 970.1640625, 884.5078125, 873.7265625, 994.15625, 1000.0, 1000.0]"
3.764935806792471e-05,1.8181818181818181,"[858.0, 707.2890625, 697.390625, 848.0078125, 766.859375, 919.265625, 610.0390625, 756.796875, 689.3203125, 897.515625]"
0.0030538555088334154,8.585858585858587,"[303.5, 348.6015625, 286.6484375, 279.6171875, 280.2890625, 806.0078125, 371.5, 288.1484375, 309.015625, 292.34375]"
7.054802310718644e-05,9.696969696969697,"[1000.0, 1000.0, 999.46875, 948.4453125, 994.703125, 994.890625, 995.828125, 999.53125, 998.09375, 1000.0]"
4.328761281083062e-05,5.656565656565657,"[964.953125, 1000.0, 989.484375, 839.2421875, 798.0546875, 982.9296875, 987.3984375, 971.4453125, 977.8515625, 985.9296875]"
0.0037649358067924675,1.4141414141414141,"[238.4453125, 251.453125, 208.5390625, 246.7890625, 243.75, 266.890625, 270.1484375, 389.5859375, 250.6328125, 254.7578125]"
0.0012328467394420659,9.191919191919192,"[316.1796875, 343.0703125, 264.0234375, 292.359375, 323.7265625, 395.25, 343.109375, 655.1328125, 262.65625, 338.6484375]"
0.0008111308307896872,2.0202020202020203,"[238.1875, 235.1015625, 229.6484375, 250.859375, 248.53125, 204.171875, 211.9375, 251.265625, 231.4453125, 214.7734375]"
1.873817422860383e-05,3.3333333333333335,"[1000.0, 992.328125, 994.1328125, 996.953125, 961.15625, 983.921875, 990.671875, 994.796875, 1000.0, 1000.0]"
0.0001519911082952933,3.7373737373737375,"[498.109375, 462.40625, 443.2109375, 436.515625, 444.7265625, 484.6015625, 371.5, 410.75, 466.6015625, 405.0234375]"
2.310129700083158e-05,6.666666666666667,"[995.2734375, 995.1328125, 1000.0, 1000.0, 980.1640625, 985.8984375, 994.09375, 1000.0, 1000.0, 1000.0]"
0.007564633275546291,7.575757575757575,"[352.25, 403.71875, 331.0078125, 918.296875, 334.6015625, 486.71875, 380.265625, 504.6796875, 455.2890625, 397.875]"
0.0001232846739442066,8.88888888888889,"[660.296875, 774.8515625, 659.9453125, 765.0546875, 726.3515625, 714.9765625, 895.2578125, 799.15625, 960.2109375, 782.5546875]"
0.00023101297000831602,1.4141414141414141,"[324.3359375, 299.3125, 306.203125, 283.8671875, 277.1484375, 282.1875, 241.84375, 249.8984375, 268.9140625, 364.3828125]"
0.0009326033468832199,1.6161616161616161,"[210.7421875, 214.5703125, 249.1640625, 280.703125, 228.1875, 223.2109375, 240.453125, 224.828125, 222.015625, 244.0390625]"
1.6297508346206434e-05,8.383838383838384,"[1000.0, 995.7890625, 995.0, 1000.0, 985.96875, 990.1875, 988.40625, 1000.0, 994.1640625, 1000.0]"
0.00016297508346206434,8.181818181818182,"[576.765625, 805.7265625, 731.515625, 673.53125, 564.484375, 529.2734375, 697.8203125, 566.8203125, 566.96875, 590.0625]"
3.511191734215127e-05,4.040404040404041,"[995.8671875, 981.2109375, 967.0078125, 979.53125, 994.3671875, 929.1640625, 983.234375, 966.09375, 955.046875, 996.234375]"
0.007054802310718645,1.3131313131313131,"[241.2109375, 325.109375, 478.3515625, 902.9296875, 459.59375, 250.1953125, 306.5703125, 700.109375, 251.3828125, 288.8125]"
0.001629750834620645,3.131313131313131,"[221.921875, 295.5546875, 257.828125, 253.8125, 262.171875, 282.2421875, 262.3984375, 262.453125, 236.6328125, 246.25]"
0.003511191734215131,5.656565656565657,"[284.03125, 380.7578125, 331.828125, 400.0078125, 273.84375, 672.78125, 543.140625, 445.546875, 281.1796875, 301.6796875]"
0.006135907273413175,9.292929292929292,"[286.84375, 360.3359375, 324.9140625, 389.6328125, 363.3046875, 628.1953125, 468.40625, 319.140625, 433.8828125, 366.296875]"
0.0008111308307896872,4.747474747474747,"[265.3203125, 260.59375, 261.78125, 284.6953125, 262.734375, 330.9296875, 262.0078125, 283.1953125, 269.7734375, 248.421875]"
3.511191734215127e-05,0.5050505050505051,"[625.171875, 526.078125, 602.6484375, 395.2109375, 577.8125, 642.4765625, 442.2265625, 445.4765625, 577.640625, 441.4375]"
0.00231012970008316,1.2121212121212122,"[263.0, 260.96875, 209.234375, 282.1640625, 251.53125, 250.1953125, 245.4453125, 247.6171875, 237.7578125, 262.6953125]"
2.8480358684358048e-05,1.9191919191919191,"[981.0, 909.796875, 922.046875, 717.53125, 838.390625, 852.6484375, 893.3203125, 935.9765625, 852.0546875, 745.6875]"
0.003274549162877728,1.1111111111111112,"[267.421875, 301.71875, 271.1796875, 206.0546875, 225.703125, 230.8125, 272.0, 273.78125, 214.921875, 264.2109375]"
1.3219411484660286e-05,0.10101010101010101,"[929.9609375, 995.7421875, 754.921875, 1000.0, 804.265625, 1000.0, 729.4453125, 1000.0, 902.3671875, 993.9375]"
0.0007054802310718646,9.595959595959595,"[308.2265625, 280.2421875, 321.40625, 291.4609375, 292.28125, 331.546875, 294.0078125, 301.171875, 309.7265625, 291.0078125]"
4.6415888336127825e-05,1.9191919191919191,"[832.4609375, 690.890625, 855.5390625, 876.640625, 597.59375, 747.6796875, 686.484375, 916.0234375, 673.8984375, 658.6796875]"
0.0004977023564332113,8.484848484848484,"[401.9140625, 394.4921875, 321.3125, 311.984375, 274.65625, 334.0703125, 344.640625, 321.984375, 338.0859375, 363.1171875]"
0.0021544346900318847,8.282828282828282,"[360.4453125, 262.1328125, 388.203125, 292.78125, 292.46875, 279.40625, 278.40625, 350.5859375, 305.671875, 247.15625]"
0.00021544346900318845,9.595959595959595,"[589.3359375, 519.2890625, 637.984375, 564.203125, 570.0, 686.046875, 528.0703125, 771.515625, 551.75, 628.28125]"
0.001629750834620645,5.858585858585858,"[264.8515625, 285.3984375, 257.46875, 288.671875, 274.6875, 335.4375, 253.8671875, 258.65625, 223.2578125, 313.3828125]"
0.0010722672220103231,2.4242424242424243,"[240.3984375, 275.8125, 212.359375, 230.671875, 263.8515625, 262.71875, 237.421875, 230.3515625, 219.2421875, 202.3359375]"
0.00013219411484660285,2.121212121212121,"[396.8515625, 395.3359375, 406.9921875, 452.125, 318.703125, 379.25, 421.9765625, 403.8984375, 386.8828125, 446.1328125]"
2.154434690031882e-05,9.09090909090909,"[1000.0, 1000.0, 996.109375, 1000.0, 987.046875, 995.609375, 991.8671875, 1000.0, 1000.0, 995.0625]"
0.003274549162877728,3.8383838383838382,"[263.078125, 309.2734375, 267.0, 337.1796875, 282.40625, 270.6328125, 516.8203125, 316.34375, 298.7421875, 312.203125]"
0.0003053855508833415,7.373737373737374,"[489.6875, 370.890625, 396.0078125, 403.84375, 394.6640625, 387.1015625, 372.4296875, 302.5859375, 408.90625, 394.9765625]"
0.00026560877829466864,0.20202020202020202,"[184.15625, 206.609375, 280.578125, 569.6328125, 501.703125, 1000.0, 312.59375, 508.53125, 254.25, 240.90625]"
0.00037649358067924675,7.474747474747475,"[274.2265625, 385.234375, 336.796875, 301.15625, 335.90625, 380.9296875, 303.2265625, 319.796875, 356.875, 390.625]"
2.0092330025650458e-05,3.131313131313131,"[1000.0, 1000.0, 990.09375, 1000.0, 957.046875, 983.9921875, 991.9921875, 1000.0, 997.5625, 1000.0]"
0.0030538555088334154,0.10101010101010101,"[993.578125, 995.0234375, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 530.015625, 1000.0]"
0.000756463327554629,5.252525252525253,"[269.2578125, 263.9375, 256.5546875, 266.8046875, 263.6796875, 251.484375, 305.7109375, 310.15625, 263.3203125, 239.6640625]"
0.0006579332246575682,9.696969696969697,"[287.71875, 343.1328125, 321.796875, 308.8125, 381.1640625, 353.40625, 333.34375, 298.78125, 306.8671875, 352.9375]"
0.00011497569953977356,8.585858585858587,"[907.96875, 852.65625, 999.6640625, 661.140625, 741.3828125, 888.171875, 694.9765625, 731.0546875, 772.359375, 902.25]"
6.135907273413175e-05,1.2121212121212122,"[610.921875, 529.1640625, 486.8046875, 502.0625, 451.4296875, 444.546875, 373.2421875, 494.125, 528.734375, 482.65625]"
6.135907273413175e-05,9.393939393939394,"[1000.0, 1000.0, 1000.0, 994.0625, 948.1328125, 993.953125, 995.15625, 1000.0, 1000.0, 1000.0]"
0.0001873817422860383,1.8181818181818181,"[355.3984375, 372.3046875, 282.4375, 302.640625, 302.7578125, 307.8203125, 338.8203125, 383.25, 308.9453125, 402.296875]"
0.0006135907273413175,5.353535353535354,"[297.0546875, 300.78125, 313.8984375, 276.1640625, 240.390625, 267.5546875, 303.7578125, 287.1171875, 284.4765625, 291.6328125]"
9.326033468832199e-05,3.2323232323232323,"[505.5390625, 552.8125, 513.328125, 554.015625, 516.4296875, 546.7421875, 636.984375, 702.578125, 503.8828125, 599.796875]"
1.072267222010323e-05,5.252525252525253,"[1000.0, 1000.0, 983.3359375, 1000.0, 1000.0, 996.84375, 982.484375, 1000.0, 1000.0, 994.9609375]"
2.0092330025650458e-05,5.858585858585858,"[1000.0, 1000.0, 990.7109375, 1000.0, 961.03125, 988.4921875, 991.6171875, 994.484375, 994.3359375, 1000.0]"
0.0030538555088334154,2.929292929292929,"[259.484375, 246.7890625, 271.71875, 280.859375, 276.5625, 326.859375, 243.953125, 262.8359375, 450.9765625, 268.71875]"
0.0011497569953977356,4.848484848484849,"[272.6875, 258.609375, 288.6484375, 266.8046875, 306.0546875, 239.7734375, 265.015625, 270.4296875, 228.9765625, 286.8828125]"
0.0024770763559917113,4.545454545454545,"[286.7109375, 470.5703125, 283.6171875, 266.8359375, 280.4296875, 453.8125, 313.9375, 340.96875, 289.0078125, 310.1953125]"
0.000572236765935022,2.323232323232323,"[227.125, 242.0703125, 253.5546875, 222.46875, 254.9296875, 258.5078125, 245.7109375, 279.625, 220.8203125, 256.4453125]"
1.3219411484660286e-05,7.171717171717171,"[1000.0, 1000.0, 991.8671875, 1000.0, 994.0078125, 1000.0, 993.9453125, 1000.0, 994.390625, 1000.0]"
0.006579332246575682,1.2121212121212122,"[275.875, 263.96875, 545.65625, 564.625, 672.9453125, 330.625, 376.578125, 317.4296875, 264.3515625, 288.2578125]"
0.0037649358067924675,4.94949494949495,"[275.0859375, 260.5390625, 281.953125, 261.6328125, 234.8984375, 261.3125, 296.8671875, 316.265625, 272.8828125, 263.078125]"
7.56463327554629e-05,2.4242424242424243,"[504.6875, 653.0546875, 532.6328125, 532.734375, 657.7890625, 486.0, 567.4765625, 574.59375, 594.5390625, 546.0703125]"
0.001519911082952933,5.252525252525253,"[258.75, 261.015625, 280.5625, 271.9609375, 298.984375, 312.1640625, 315.375, 293.2109375, 233.0, 265.90625]"
0.00023101297000831602,6.565656565656566,"[398.671875, 568.34375, 467.53125, 499.6953125, 467.734375, 482.9140625, 498.625, 507.6484375, 445.6953125, 468.359375]"
