gamma,distance_rew_weight,final_mean_return
0.00023269181687763618,2.121212121212121,"[256.8125, 262.8046875, 287.3046875, 227.1640625, 575.515625, 240.0546875, 235.9453125, 230.71875, 235.25, 226.1953125]"
0.017140772906618387,5.656565656565657,"[183.8359375, 186.3984375, 195.0, 193.34375, 191.28125, 199.875, 172.390625, 184.890625, 175.9609375, 173.3984375]"
0.0199856315113147,4.444444444444445,"[207.3046875, 186.453125, 201.2890625, 236.1171875, 192.1640625, 219.125, 186.640625, 206.390625, 190.7734375, 195.0234375]"
0.00015851210158739011,3.131313131313131,"[235.9140625, 475.5234375, 286.625, 211.734375, 248.6484375, 250.1484375, 370.1953125, 453.1171875, 601.46875, 429.03125]"
0.006317740971984859,3.8383838383838382,"[193.0234375, 211.5, 200.6796875, 194.3828125, 201.828125, 197.359375, 201.4296875, 224.1484375, 197.9375, 204.1796875]"
0.015874010519682,2.6262626262626263,"[206.1328125, 202.65625, 221.1015625, 197.8125, 215.8125, 226.0390625, 233.2109375, 221.5546875, 200.1328125, 201.4921875]"
0.2,3.7373737373737375,"[906.421875, 985.7890625, 747.5078125, 697.0625, 506.828125, 898.125, 819.5, 894.296875, 925.328125, 875.203125]"
0.000464381325261801,0.5050505050505051,"[243.09375, 232.6171875, 195.5625, 272.6171875, 250.265625, 254.2890625, 281.3046875, 229.1640625, 212.7421875, 235.15625]"
0.003985652141834605,6.565656565656566,"[188.0234375, 211.109375, 208.5078125, 195.7265625, 230.0, 195.328125, 186.0546875, 221.9296875, 206.953125, 198.3671875]"
0.0006313202152501221,0.6060606060606061,"[235.203125, 252.984375, 253.203125, 235.4765625, 226.6875, 238.5234375, 244.3359375, 225.6015625, 225.3046875, 248.4296875]"
0.011676473941879328,5.454545454545454,"[192.9765625, 222.4765625, 214.546875, 175.2109375, 173.5546875, 198.4921875, 178.4140625, 205.0546875, 179.34375, 195.640625]"
0.0199856315113147,0.9090909090909091,"[597.8515625, 543.15625, 446.5859375, 490.0703125, 554.578125, 468.859375, 432.9921875, 477.5859375, 411.734375, 486.484375]"
0.1082131644095978,6.363636363636363,"[576.953125, 492.546875, 424.4453125, 507.6796875, 559.2109375, 722.9296875, 390.640625, 655.6796875, 384.4296875, 282.625]"
0.09280954047418331,3.2323232323232323,"[747.9609375, 514.8671875, 473.078125, 532.5859375, 550.640625, 528.1875, 495.3515625, 464.65625, 596.4140625, 417.8359375]"
0.029338409252311078,3.9393939393939394,"[203.7890625, 202.1171875, 197.5859375, 237.984375, 221.359375, 315.9375, 206.6640625, 239.171875, 193.6015625, 210.5859375]"
0.03167964452409658,7.575757575757575,"[226.7578125, 247.5625, 216.8828125, 245.640625, 299.5703125, 188.328125, 195.4765625, 216.8125, 265.8203125, 209.1171875]"
0.000794842183831788,5.353535353535354,"[245.3671875, 206.5625, 216.0546875, 230.984375, 205.4140625, 258.0078125, 209.28125, 224.4453125, 212.265625, 226.3125]"
0.0007361005980518546,8.686868686868687,"[905.1328125, 602.6875, 236.2578125, 358.4296875, 608.6171875, 281.1015625, 579.0, 226.984375, 679.4609375, 266.1171875]"
0.00015851210158739011,5.858585858585858,"[701.5859375, 771.375, 513.25, 407.296875, 305.640625, 496.375, 440.0625, 586.4921875, 735.5078125, 734.3125]"
0.043068054015145296,9.292929292929292,"[560.015625, 265.0078125, 397.671875, 575.140625, 572.796875, 408.9375, 399.9921875, 786.71875, 291.359375, 418.84375]"
0.0008582714086505614,1.0101010101010102,"[232.9296875, 227.828125, 250.9765625, 234.53125, 248.3125, 290.765625, 230.078125, 229.671875, 241.2890625, 276.375]"
0.012608268587175545,9.09090909090909,"[191.671875, 187.9921875, 195.3671875, 181.9140625, 187.328125, 212.015625, 174.6640625, 183.0546875, 180.8125, 170.84375]"
0.03988517590327993,0.40404040404040403,"[1000.0, 1000.0, 997.921875, 985.0859375, 905.59375, 973.5, 977.46875, 1000.0, 995.421875, 996.2890625]"
0.15885422995710774,7.171717171717171,"[388.671875, 338.6796875, 330.078125, 429.3203125, 392.546875, 419.96875, 252.3203125, 402.8984375, 345.8359375, 317.015625]"
0.00011659702640128823,1.4141414141414141,"[593.265625, 657.515625, 328.671875, 238.3125, 292.0703125, 321.1640625, 478.640625, 231.4765625, 477.7265625, 283.3203125]"
0.018508624236576895,2.6262626262626263,"[220.1875, 199.046875, 213.7421875, 213.6953125, 212.1015625, 295.125, 221.484375, 208.515625, 208.84375, 205.0859375]"
0.09280954047418331,5.959595959595959,"[478.890625, 362.3984375, 302.046875, 418.640625, 810.703125, 699.3671875, 334.4296875, 501.484375, 522.9140625, 384.9453125]"
0.006821903207721965,5.454545454545454,"[204.5546875, 185.53125, 216.921875, 199.3828125, 192.4375, 196.0859375, 185.7578125, 199.4921875, 199.8125, 180.75]"
0.004303711287280452,5.353535353535354,"[183.9296875, 220.9140625, 204.6328125, 192.4140625, 197.8984375, 197.5703125, 183.3125, 195.1328125, 184.8671875, 192.4375]"
0.005418440904522979,4.444444444444445,"[219.5703125, 226.3671875, 198.046875, 191.5234375, 206.0859375, 218.59375, 196.9140625, 209.9296875, 209.2265625, 187.8046875]"
0.00010798010298258111,2.4242424242424243,"[751.484375, 307.421875, 265.21875, 235.8359375, 235.15625, 596.7421875, 233.3515625, 234.3515625, 272.9765625, 582.8671875]"
0.005418440904522979,0.9090909090909091,"[263.9609375, 255.8125, 239.90625, 287.03125, 268.9375, 307.171875, 268.578125, 243.2265625, 240.3984375, 291.6484375]"
0.029338409252311078,1.0101010101010102,"[916.5234375, 565.953125, 914.09375, 835.453125, 622.359375, 715.7109375, 533.1875, 707.9296875, 659.984375, 593.21875]"
0.027170199362602777,2.8282828282828283,"[217.09375, 220.0078125, 267.140625, 209.5234375, 220.546875, 297.6015625, 321.15625, 222.1171875, 237.625, 227.9296875]"
0.021580505487636795,3.5353535353535355,"[204.875, 196.609375, 191.6953125, 184.7734375, 201.46875, 225.046875, 208.46875, 214.265625, 194.7578125, 193.2734375]"
0.03988517590327993,3.4343434343434343,"[331.1171875, 258.3984375, 261.2734375, 282.96875, 382.7890625, 421.125, 300.09375, 369.2265625, 277.9375, 249.2578125]"
0.07371594042349698,9.595959595959595,"[885.2109375, 969.0859375, 660.8359375, 987.421875, 976.2734375, 887.421875, 949.9140625, 953.375, 832.9765625, 848.7578125]"
0.003691098667017898,4.343434343434343,"[189.2421875, 200.96875, 213.765625, 186.546875, 218.4765625, 204.21875, 203.6796875, 223.6953125, 191.2421875, 208.53125]"
0.17153096109987098,5.05050505050505,"[562.6328125, 658.7421875, 633.171875, 481.3515625, 407.796875, 519.2265625, 432.0234375, 680.3359375, 639.5703125, 524.921875]"
0.00012590158918273834,5.05050505050505,"[767.078125, 616.2421875, 231.109375, 308.609375, 260.015625, 315.0390625, 849.0078125, 242.8671875, 569.4453125, 572.828125]"
0.0013604640471757009,5.656565656565657,"[249.4609375, 221.7734375, 278.2421875, 268.34375, 200.5703125, 227.5546875, 224.5859375, 248.75, 241.328125, 220.96875]"
0.02330265204971178,4.646464646464646,"[191.9296875, 190.0234375, 202.671875, 181.4453125, 231.234375, 257.1875, 259.5390625, 185.0234375, 189.78125, 196.8984375]"
0.07959854838387018,3.6363636363636362,"[424.234375, 447.140625, 424.3828125, 662.9765625, 446.7734375, 417.125, 413.3515625, 411.5390625, 334.1484375, 356.078125]"
0.009274286383257363,5.555555555555555,"[185.5, 198.6328125, 202.2265625, 195.2109375, 182.0625, 201.09375, 186.9296875, 209.921875, 190.875, 195.3046875]"
0.0005414548164181544,9.191919191919192,"[488.265625, 265.625, 256.9921875, 531.34375, 600.09375, 259.734375, 510.390625, 284.4375, 757.8203125, 805.7578125]"
0.0015862606242654862,9.696969696969697,"[323.546875, 244.40625, 270.3828125, 592.3828125, 259.71875, 221.46875, 253.90625, 215.1328125, 231.1875, 620.546875]"
0.05021607031056004,2.929292929292929,"[391.78125, 307.015625, 376.15625, 333.0703125, 376.8984375, 396.8359375, 306.65625, 350.796875, 322.0078125, 294.8046875]"
0.021580505487636795,0.30303030303030304,"[1000.0, 1000.0, 996.359375, 1000.0, 861.2734375, 1000.0, 719.1796875, 1000.0, 1000.0, 993.65625]"
0.0023285910855096064,5.05050505050505,"[222.828125, 217.765625, 229.3046875, 208.59375, 207.1171875, 227.8515625, 205.328125, 215.65625, 212.4296875, 205.3515625]"
0.002156500152519066,0.7070707070707071,"[236.3359375, 241.4296875, 250.8671875, 262.453125, 254.9453125, 271.1640625, 256.921875, 239.7421875, 288.515625, 279.421875]"
0.14711435307922738,9.09090909090909,"[927.3828125, 893.6484375, 913.1640625, 981.1171875, 917.75, 993.59375, 883.28125, 969.15625, 891.0859375, 807.2578125]"
0.0005014394332495677,5.656565656565657,"[224.71875, 249.6484375, 301.4453125, 222.6015625, 221.5625, 239.4609375, 750.75, 246.5234375, 395.7578125, 322.328125]"
0.001080577342992131,1.1111111111111112,"[247.953125, 238.703125, 287.1484375, 295.21875, 289.734375, 323.9921875, 213.3359375, 245.2265625, 256.421875, 273.4453125]"
0.001259921049894874,3.0303030303030303,"[209.2265625, 234.96875, 248.8203125, 203.53125, 223.65625, 245.9140625, 209.296875, 232.609375, 230.390625, 205.6484375]"
0.0010007189409390025,9.191919191919192,"[289.5234375, 277.328125, 726.5078125, 307.1796875, 307.984375, 244.7421875, 539.2578125, 240.21875, 563.0703125, 224.8828125]"
0.002156500152519066,6.96969696969697,"[226.7265625, 253.59375, 211.9609375, 224.6015625, 208.5, 221.4140625, 187.5234375, 237.265625, 220.15625, 229.1640625]"
0.0001848203969370861,7.373737373737374,"[480.765625, 697.5, 319.0078125, 687.328125, 274.5703125, 272.7109375, 608.15625, 265.015625, 517.171875, 758.359375]"
0.00019956925494548074,6.0606060606060606,"[584.421875, 617.140625, 453.625, 583.2578125, 264.125, 354.3984375, 725.625, 220.84375, 799.859375, 745.1953125]"
0.06322283054611633,4.343434343434343,"[342.71875, 329.9140625, 337.359375, 288.4375, 424.2734375, 506.7734375, 317.0234375, 353.7109375, 278.859375, 278.453125]"
0.0014690304791813143,8.98989898989899,"[271.7109375, 304.2421875, 283.6796875, 217.90625, 362.640625, 257.9140625, 363.6484375, 228.1015625, 240.5, 209.875]"
0.012608268587175545,1.1111111111111112,"[332.0390625, 308.78125, 321.6328125, 306.390625, 268.2578125, 266.171875, 253.6640625, 221.8125, 255.5859375, 262.078125]"
0.010014383987540799,8.98989898989899,"[186.2734375, 190.9453125, 179.4921875, 176.3359375, 185.453125, 217.9921875, 200.3125, 185.1484375, 191.9453125, 196.375]"
0.001080577342992131,3.8383838383838382,"[214.265625, 244.2578125, 244.5, 218.5703125, 217.7734375, 221.7109375, 216.5234375, 227.5703125, 252.234375, 209.046875]"
0.0009267623509309258,1.3131313131313131,"[237.3828125, 251.7890625, 267.78125, 244.5703125, 235.359375, 319.625, 205.921875, 262.171875, 225.09375, 271.515625]"
0.03167964452409658,3.9393939393939394,"[211.9140625, 202.5703125, 208.9921875, 240.7890625, 253.859375, 337.890625, 353.140625, 242.0546875, 195.5703125, 220.640625]"
0.00011659702640128823,6.565656565656566,"[625.5390625, 268.0, 364.671875, 637.7109375, 343.8359375, 229.0078125, 588.0625, 664.1953125, 725.4140625, 740.9609375]"
0.00795413628417791,6.363636363636363,"[219.0078125, 209.0625, 238.3359375, 199.4375, 185.15625, 203.9609375, 193.765625, 201.484375, 187.21875, 180.9140625]"
0.005850838068754207,4.343434343434343,"[193.828125, 193.2265625, 206.84375, 188.8046875, 200.1484375, 204.3828125, 203.6328125, 208.421875, 197.59375, 194.109375]"
0.043068054015145296,5.656565656565657,"[355.546875, 217.90625, 272.078125, 232.2265625, 256.9140625, 335.609375, 277.71875, 340.015625, 251.96875, 310.3984375]"
0.12617333187632818,9.797979797979798,"[950.8046875, 974.953125, 790.1328125, 996.8359375, 993.7890625, 1000.0, 981.1484375, 987.1015625, 888.515625, 957.9375]"
0.0003688446891546225,6.565656565656566,"[900.4765625, 255.65625, 283.171875, 561.6171875, 236.84375, 232.3984375, 230.890625, 299.6640625, 670.5625, 242.625]"
0.0011668085277693407,3.2323232323232323,"[210.9296875, 246.2421875, 233.46875, 233.125, 225.375, 220.40625, 230.359375, 207.2734375, 229.0234375, 207.9375]"
0.012608268587175545,3.8383838383838382,"[182.4765625, 197.7421875, 200.1328125, 179.7265625, 222.7734375, 219.75, 193.59375, 184.4609375, 182.0546875, 183.234375]"
0.003418313712493245,5.252525252525253,"[221.0625, 225.0078125, 224.1875, 195.25, 197.5078125, 201.3046875, 186.859375, 205.6015625, 201.3203125, 219.8984375]"
0.0005846634683724685,4.040404040404041,"[223.1640625, 208.1640625, 271.234375, 210.9140625, 227.46875, 223.640625, 218.28125, 265.0078125, 236.015625, 208.90625]"
0.006317740971984859,4.444444444444445,"[201.6640625, 201.828125, 237.9765625, 203.6953125, 222.9375, 194.9921875, 195.625, 212.3671875, 190.6484375, 184.828125]"
0.18521930844265186,4.343434343434343,"[673.8984375, 884.3203125, 936.171875, 707.0234375, 518.7890625, 625.75, 731.390625, 879.8671875, 828.21875, 665.90625]"
0.07371594042349698,3.2323232323232323,"[427.953125, 444.28125, 431.578125, 462.9375, 483.5078125, 633.7890625, 475.2265625, 719.96875, 434.5546875, 398.1640625]"
0.00034158579123982024,9.595959595959595,"[336.71875, 947.5625, 264.421875, 915.7890625, 514.546875, 357.5703125, 693.375, 259.5546875, 698.8671875, 293.4609375]"
0.0005846634683724685,0.5050505050505051,"[241.453125, 256.2578125, 216.5546875, 225.078125, 232.1015625, 252.7890625, 244.3828125, 246.453125, 205.2578125, 246.3125]"
0.05855044475769315,7.878787878787879,"[593.6640625, 689.0234375, 283.7890625, 873.140625, 915.484375, 856.5078125, 375.3671875, 879.3515625, 618.21875, 306.3515625]"
0.0011668085277693407,5.959595959595959,"[228.2265625, 242.9296875, 225.9921875, 230.5390625, 229.875, 237.0859375, 213.3984375, 223.0078125, 223.8046875, 231.21875]"
0.00501799938586561,3.131313131313131,"[196.015625, 204.234375, 214.515625, 210.6171875, 209.1328125, 205.3125, 242.0859375, 207.34375, 180.6484375, 205.046875]"
0.0199856315113147,6.767676767676767,"[178.3984375, 172.65625, 193.390625, 173.84375, 196.1328125, 176.3046875, 171.4453125, 183.796875, 186.8828125, 175.96875]"
0.017140772906618387,7.979797979797979,"[182.8828125, 208.734375, 188.4765625, 188.453125, 210.6640625, 207.8828125, 177.3515625, 244.8515625, 201.2578125, 199.2265625]"
0.006317740971984859,0.9090909090909091,"[227.328125, 267.8046875, 258.9375, 269.515625, 278.6171875, 320.421875, 263.671875, 244.65625, 247.9453125, 252.7109375]"
0.10021583738168344,2.323232323232323,"[862.375, 716.640625, 751.953125, 834.84375, 591.921875, 628.0, 649.3203125, 896.078125, 726.3359375, 810.4140625]"
0.2,8.686868686868687,"[436.140625, 357.5625, 327.7890625, 351.90625, 428.8671875, 373.03125, 264.78125, 349.078125, 319.171875, 321.7109375]"
0.00023269181687763618,8.080808080808081,"[291.8671875, 321.9296875, 237.65625, 311.3125, 226.0859375, 467.0078125, 314.3125, 225.171875, 649.7734375, 734.15625]"
0.03167964452409658,1.0101010101010102,"[978.5078125, 855.703125, 552.7265625, 564.5234375, 811.421875, 586.0546875, 536.765625, 500.046875, 825.765625, 973.296875]"
0.0004300619395933647,2.0202020202020203,"[230.0546875, 220.2109375, 251.1875, 239.546875, 255.8515625, 239.78125, 261.015625, 213.6875, 224.5234375, 247.734375]"
0.000794842183831788,7.6767676767676765,"[235.609375, 519.03125, 715.1796875, 309.65625, 435.6875, 242.984375, 208.875, 243.3046875, 270.03125, 218.03125]"
0.00501799938586561,5.858585858585858,"[196.703125, 203.5859375, 196.8671875, 209.015625, 213.9765625, 226.7421875, 193.546875, 193.203125, 195.8203125, 188.03125]"
0.09280954047418331,6.565656565656566,"[578.96875, 557.015625, 362.2109375, 831.7421875, 660.75, 780.4296875, 429.21875, 713.1953125, 728.484375, 337.78125]"
0.04650492907814755,2.8282828282828283,"[360.4453125, 276.890625, 359.25, 335.875, 365.515625, 480.625, 319.5625, 334.46875, 360.34375, 280.84375]"
0.011676473941879328,1.6161616161616161,"[237.5390625, 222.46875, 228.0, 223.5078125, 233.1328125, 247.421875, 214.4453125, 202.7421875, 217.4453125, 220.0703125]"
0.0018495327188680687,0.20202020202020202,"[318.34375, 253.3046875, 233.8984375, 272.984375, 263.75, 244.6953125, 230.265625, 267.34375, 257.75, 255.0625]"
0.00023269181687763618,9.797979797979798,"[549.6328125, 699.4296875, 486.7109375, 298.25, 505.4453125, 566.3828125, 877.296875, 257.3046875, 332.0625, 375.1953125]"
0.0001848203969370861,0.0,"[804.59375, 716.1875, 541.2109375, 720.2578125, 526.8359375, 444.5234375, 724.2734375, 468.7265625, 737.4921875, 677.59375]"
0.08595059451754268,6.565656565656566,"[508.3515625, 578.5703125, 376.1640625, 810.4140625, 711.8515625, 883.7890625, 476.7109375, 766.8046875, 748.9609375, 400.7109375]"
0.00013594866565622705,8.484848484848484,"[280.3203125, 345.34375, 266.40625, 588.203125, 308.59375, 332.6875, 963.6171875, 347.203125, 412.8515625, 789.34375]"
0.004303711287280452,9.292929292929292,"[249.1796875, 210.640625, 237.3359375, 264.765625, 249.2578125, 443.9375, 202.6484375, 235.875, 212.2265625, 207.21875]"
0.021580505487636795,3.131313131313131,"[223.140625, 205.8359375, 213.5390625, 207.2578125, 211.203125, 295.71875, 206.5546875, 206.390625, 216.71875, 210.078125]"
0.0004300619395933647,4.747474747474747,"[216.5, 236.3515625, 257.2734375, 345.2109375, 245.5625, 771.171875, 228.7421875, 262.5703125, 725.7734375, 231.9296875]"
0.0017128458556540079,9.494949494949495,"[246.5859375, 285.3046875, 237.578125, 279.484375, 287.8203125, 677.75, 309.609375, 223.0625, 226.40625, 212.2578125]"
0.018508624236576895,8.585858585858587,"[179.296875, 214.5625, 195.890625, 205.6953125, 189.890625, 368.0546875, 179.1640625, 206.4140625, 194.6953125, 184.3203125]"
0.14711435307922738,5.454545454545454,"[466.0234375, 442.5703125, 494.578125, 597.4453125, 533.890625, 590.8046875, 301.3359375, 375.625, 402.0703125, 429.2109375]"
0.0001848203969370861,2.727272727272727,"[369.84375, 215.703125, 294.015625, 729.921875, 240.359375, 303.125, 684.2578125, 217.2890625, 256.34375, 368.1171875]"
0.003165688509340163,8.98989898989899,"[229.9375, 213.671875, 214.7109375, 261.0546875, 226.375, 237.8203125, 197.8046875, 253.046875, 263.484375, 203.46875]"
0.008588884551030166,4.343434343434343,"[177.0625, 233.5078125, 207.90625, 193.921875, 192.6875, 219.046875, 196.578125, 187.1328125, 186.8828125, 193.625]"
0.006821903207721965,1.6161616161616161,"[218.703125, 220.5390625, 238.21875, 221.515625, 235.9609375, 226.7734375, 227.59375, 224.3203125, 216.0546875, 228.875]"
0.034207712781635105,4.242424242424242,"[195.3359375, 229.6171875, 216.171875, 300.0546875, 349.6640625, 344.828125, 282.8984375, 256.0546875, 208.890625, 210.6640625]"
0.021580505487636795,5.858585858585858,"[184.2890625, 190.0234375, 183.6171875, 181.828125, 202.921875, 247.359375, 175.7421875, 185.984375, 188.6875, 186.84375]"
0.00010798010298258111,5.757575757575758,"[869.5625, 528.5234375, 604.078125, 741.7421875, 315.5859375, 248.0390625, 685.765625, 245.75, 725.3515625, 512.8046875]"
0.027170199362602777,7.777777777777778,"[196.4921875, 191.9921875, 200.6640625, 214.46875, 180.7421875, 543.78125, 214.5703125, 226.2578125, 199.1015625, 193.28125]"
0.001997127334530273,7.2727272727272725,"[200.703125, 279.1953125, 251.578125, 234.796875, 258.296875, 209.9375, 251.7265625, 198.3046875, 204.8125, 226.8125]"
0.0013604640471757009,9.595959595959595,"[342.1484375, 396.890625, 268.0, 281.7421875, 221.7734375, 295.5078125, 947.640625, 233.28125, 247.4609375, 681.0234375]"
0.014700866253334402,6.4646464646464645,"[186.34375, 190.5390625, 184.6171875, 201.2265625, 190.703125, 332.7578125, 184.265625, 280.0078125, 197.40625, 176.375]"
0.00014679750917903885,2.121212121212121,"[675.234375, 328.5390625, 254.1171875, 223.421875, 265.03125, 264.4609375, 411.6015625, 250.6875, 329.0546875, 309.484375]"
0.05021607031056004,5.151515151515151,"[437.5, 291.1953125, 264.7578125, 460.2265625, 320.1015625, 309.6640625, 290.7734375, 353.4921875, 264.8984375, 320.9140625]"
0.03988517590327993,9.393939393939394,"[592.203125, 429.671875, 285.8359375, 567.59375, 283.828125, 517.1875, 343.421875, 646.984375, 357.046875, 220.625]"
0.17153096109987098,9.393939393939394,"[821.53125, 813.765625, 429.3515625, 961.96875, 850.1796875, 993.4140625, 657.6875, 950.28125, 675.2421875, 891.5078125]"
0.0002154950870117,2.525252525252525,"[254.6015625, 657.640625, 244.53125, 226.609375, 238.21875, 269.0390625, 298.125, 264.21875, 251.0546875, 450.6875]"
0.0025144150521764766,1.2121212121212122,"[237.1171875, 347.3125, 281.5546875, 243.0546875, 227.0078125, 283.7734375, 226.1953125, 239.484375, 233.265625, 242.7421875]"
0.07959854838387018,6.96969696969697,"[656.8984375, 585.4609375, 437.3984375, 749.2109375, 929.90625, 890.3671875, 753.6328125, 730.609375, 785.5546875, 753.171875]"
0.00012590158918273834,1.2121212121212122,"[275.1640625, 552.046875, 808.765625, 249.625, 286.1015625, 286.234375, 352.78125, 545.984375, 286.4296875, 252.609375]"
0.002156500152519066,9.191919191919192,"[267.921875, 303.296875, 259.2890625, 959.6015625, 231.4609375, 216.828125, 282.28125, 209.0078125, 237.828125, 270.296875]"
0.0018495327188680687,8.383838383838384,"[245.109375, 211.7578125, 244.7578125, 247.109375, 242.609375, 326.1640625, 222.3828125, 219.3125, 255.21875, 210.921875]"
0.1082131644095978,2.323232323232323,"[793.3984375, 924.7734375, 932.7890625, 543.84375, 693.171875, 697.5859375, 589.0078125, 875.0, 764.7578125, 807.578125]"
0.0005014394332495677,7.979797979797979,"[226.4140625, 277.0390625, 273.4921875, 265.0, 249.40625, 258.734375, 862.3828125, 220.0390625, 558.3359375, 857.6796875]"
0.001080577342992131,6.0606060606060606,"[208.5703125, 249.7890625, 249.765625, 200.171875, 202.578125, 208.25, 230.828125, 289.3984375, 234.640625, 229.125]"
0.05021607031056004,8.88888888888889,"[420.03125, 413.7578125, 449.78125, 924.6796875, 288.796875, 920.2890625, 454.625, 702.5, 394.4296875, 292.5859375]"
0.0002512608634965109,9.595959595959595,"[296.140625, 495.0703125, 297.34375, 307.8671875, 543.4453125, 614.6875, 565.6875, 512.375, 826.6953125, 480.5859375]"
0.03167964452409658,6.161616161616162,"[206.1796875, 181.375, 192.921875, 261.1953125, 203.1796875, 658.046875, 205.3203125, 309.8203125, 197.0, 186.375]"
0.06322283054611633,8.282828282828282,"[838.5078125, 821.171875, 692.8125, 799.7890625, 500.0390625, 844.90625, 576.8828125, 860.8125, 600.25, 740.4921875]"
0.0023285910855096064,9.393939393939394,"[237.6171875, 249.0625, 261.15625, 215.9453125, 219.6328125, 448.4296875, 258.21875, 361.2265625, 203.0390625, 251.75]"
0.018508624236576895,0.10101010101010101,"[1000.0, 1000.0, 1000.0, 1000.0, 982.7265625, 994.515625, 928.703125, 1000.0, 1000.0, 990.5859375]"
0.15885422995710774,3.131313131313131,"[865.1484375, 968.765625, 738.1640625, 746.7578125, 554.65625, 824.0390625, 738.5234375, 857.7734375, 834.1171875, 901.5]"
0.012608268587175545,6.0606060606060606,"[201.796875, 200.0234375, 197.984375, 189.0625, 191.34375, 331.9921875, 190.953125, 192.8046875, 181.078125, 178.96875]"
0.0017128458556540079,2.121212121212121,"[209.640625, 218.734375, 237.9609375, 240.8984375, 255.7265625, 217.390625, 243.4296875, 223.765625, 232.1484375, 220.5078125]"
0.09280954047418331,1.9191919191919191,"[855.015625, 786.9453125, 842.953125, 522.078125, 534.1796875, 863.90625, 709.359375, 811.859375, 891.921875, 895.609375]"
0.0008582714086505614,8.484848484848484,"[280.0625, 238.8125, 233.71875, 226.4921875, 306.8046875, 450.390625, 791.765625, 283.984375, 229.2265625, 221.5546875]"
0.005850838068754207,8.282828282828282,"[188.890625, 199.7421875, 230.03125, 195.9140625, 216.6484375, 236.796875, 192.484375, 220.90625, 208.5703125, 183.6796875]"
0.043068054015145296,7.979797979797979,"[379.5625, 233.46875, 277.3046875, 450.9453125, 666.6328125, 641.140625, 306.7890625, 384.71875, 306.75, 351.5703125]"
0.08595059451754268,1.9191919191919191,"[839.9609375, 899.8515625, 835.6796875, 560.2734375, 753.9140625, 828.3828125, 602.8125, 859.2734375, 836.3359375, 663.8125]"
0.15885422995710774,5.858585858585858,"[402.8515625, 411.515625, 492.1875, 574.328125, 451.484375, 552.5, 360.4453125, 393.0390625, 336.9765625, 387.3671875]"
0.003418313712493245,7.575757575757575,"[203.5390625, 205.2265625, 221.4453125, 198.75, 207.6328125, 254.25, 225.9453125, 217.7265625, 193.6953125, 200.59375]"
0.03167964452409658,9.8989898989899,"[338.796875, 219.3125, 264.234375, 980.3046875, 517.859375, 439.796875, 256.96875, 275.40625, 277.21875, 239.4375]"
0.0011668085277693407,8.181818181818182,"[269.8515625, 259.6484375, 285.3125, 237.2265625, 234.890625, 263.4609375, 211.90625, 774.78125, 259.2109375, 223.5546875]"
0.015874010519682,7.171717171717171,"[187.03125, 192.3828125, 181.3984375, 202.5859375, 180.4140625, 187.21875, 175.78125, 173.46875, 177.296875, 182.3828125]"
0.0006817002185769346,0.40404040404040403,"[244.953125, 227.1640625, 227.359375, 232.8046875, 233.96875, 233.9921875, 201.7734375, 279.328125, 215.8125, 209.1796875]"
0.0009267623509309258,8.98989898989899,"[235.2265625, 300.9609375, 244.7265625, 267.0234375, 235.1171875, 285.3046875, 240.265625, 268.9609375, 294.2421875, 731.265625]"
0.017140772906618387,1.4141414141414141,"[323.7578125, 243.15625, 337.65625, 368.6875, 264.3125, 326.875, 239.796875, 253.546875, 252.3125, 296.5546875]"
0.0013604640471757009,3.2323232323232323,"[214.28125, 218.234375, 245.9375, 214.71875, 236.359375, 229.765625, 217.5625, 242.9453125, 195.09375, 223.15625]"
0.00039827887519494257,0.40404040404040403,"[220.53125, 201.921875, 275.0, 209.21875, 236.1640625, 234.4921875, 217.8125, 232.53125, 571.796875, 522.5859375]"
0.029338409252311078,8.484848484848484,"[185.9453125, 193.890625, 216.1875, 170.59375, 208.4921875, 184.8515625, 249.2421875, 193.484375, 180.640625, 206.6484375]"
0.07371594042349698,6.565656565656566,"[496.7421875, 494.0546875, 482.59375, 737.7890625, 625.109375, 425.765625, 349.1484375, 821.59375, 506.828125, 575.859375]"
0.0015862606242654862,4.646464646464646,"[215.9453125, 217.421875, 222.3359375, 205.3046875, 235.4609375, 248.8125, 194.4609375, 212.3125, 231.1640625, 220.4609375]"
0.0005414548164181544,4.141414141414141,"[260.1171875, 249.8671875, 217.65625, 210.8203125, 236.390625, 254.609375, 749.140625, 239.6796875, 227.65625, 218.484375]"
0.00501799938586561,6.4646464646464645,"[210.9375, 206.3828125, 224.1328125, 199.53125, 208.7265625, 202.171875, 204.3125, 205.296875, 185.609375, 195.5390625]"
0.0006313202152501221,4.242424242424242,"[204.5703125, 206.9140625, 222.4453125, 193.140625, 226.5, 248.546875, 576.0625, 220.546875, 216.6015625, 259.5625]"
0.0027150679627496797,5.555555555555555,"[209.4609375, 218.4765625, 231.03125, 188.9765625, 210.03125, 204.8359375, 191.6875, 216.109375, 244.109375, 213.734375]"
0.11684868637019352,4.444444444444445,"[518.703125, 429.7109375, 454.953125, 468.1171875, 355.7109375, 664.046875, 508.828125, 512.328125, 369.578125, 389.0703125]"
0.10021583738168344,7.2727272727272725,"[803.65625, 507.65625, 820.3125, 883.234375, 884.9375, 937.4921875, 609.1875, 917.6875, 749.4296875, 704.421875]"
