gae_lambda,angle_rew_weight,final_mean_return
0.9838383838383838,0.9090909090909091,"[228.03125, 234.53125, 242.59375, 275.40625, 253.1953125, 271.671875, 219.78125, 231.2109375, 252.015625, 269.140625]"
0.8424242424242424,0.20202020202020202,"[363.15625, 339.5078125, 318.625, 297.609375, 295.3046875, 335.4140625, 374.4140625, 480.3203125, 380.3984375, 289.5234375]"
0.9434343434343435,0.7070707070707071,"[362.6328125, 336.4375, 285.1484375, 318.71875, 281.96875, 277.5078125, 251.53125, 273.578125, 251.84375, 296.1484375]"
1.0,3.9393939393939394,"[260.5390625, 304.1953125, 242.8359375, 363.7734375, 697.8125, 642.3203125, 543.671875, 821.5234375, 802.0234375, 273.953125]"
0.8626262626262626,6.565656565656566,"[984.28125, 880.3828125, 929.9921875, 953.9609375, 833.6171875, 913.7890625, 705.75, 877.3671875, 865.0703125, 995.0546875]"
0.9434343434343435,6.96969696969697,"[682.578125, 941.984375, 964.3515625, 898.5078125, 937.96875, 886.4453125, 681.5859375, 902.78125, 678.1015625, 785.84375]"
0.9090909090909092,7.878787878787879,"[901.6875, 788.5078125, 936.734375, 935.390625, 885.109375, 958.6015625, 844.3828125, 926.5078125, 865.7109375, 950.2578125]"
0.9454545454545454,8.080808080808081,"[904.8359375, 970.75, 897.421875, 978.1328125, 846.8203125, 888.4609375, 935.390625, 1000.0, 905.9453125, 861.7890625]"
0.9737373737373738,3.2323232323232323,"[271.015625, 309.9375, 328.3125, 574.0078125, 342.2890625, 592.78125, 269.0234375, 557.25, 265.703125, 282.5703125]"
0.9252525252525252,8.383838383838384,"[685.7109375, 927.3515625, 464.0234375, 996.5703125, 897.90625, 894.015625, 918.9609375, 927.7734375, 814.4765625, 446.203125]"
0.9333333333333333,1.8181818181818181,"[432.8359375, 397.0703125, 337.4765625, 429.671875, 947.7109375, 955.484375, 362.1328125, 297.46875, 277.1640625, 470.0234375]"
0.9454545454545454,9.797979797979798,"[887.7734375, 907.671875, 704.9296875, 990.109375, 951.875, 902.7265625, 934.4765625, 1000.0, 979.5078125, 924.2734375]"
0.8181818181818182,10.0,"[1000.0, 968.453125, 950.9453125, 914.25, 827.0234375, 970.3203125, 696.328125, 895.171875, 954.0078125, 958.6796875]"
0.9858585858585859,2.4242424242424243,"[250.703125, 291.3671875, 249.2890625, 277.4140625, 257.03125, 407.8984375, 261.03125, 272.3984375, 249.15625, 276.3046875]"
0.8101010101010101,3.0303030303030303,"[911.4453125, 639.9296875, 588.7421875, 923.3203125, 813.921875, 985.1640625, 632.5078125, 875.8515625, 899.5625, 847.6171875]"
0.9898989898989898,0.0,"[268.9296875, 242.046875, 249.921875, 263.3046875, 280.6953125, 319.953125, 233.0078125, 251.796875, 225.734375, 251.3125]"
0.8242424242424243,5.454545454545454,"[979.75, 890.703125, 885.9609375, 924.171875, 923.859375, 926.3125, 524.9296875, 772.984375, 766.828125, 975.9921875]"
0.8525252525252526,3.7373737373737375,"[641.3046875, 548.9921875, 643.609375, 886.4453125, 793.390625, 872.953125, 483.921875, 694.1015625, 450.171875, 789.140625]"
0.9737373737373738,5.959595959595959,"[993.5703125, 964.0078125, 336.265625, 995.03125, 845.8828125, 893.4296875, 762.53125, 964.703125, 423.734375, 564.7265625]"
0.8303030303030303,9.191919191919192,"[983.2890625, 977.6953125, 946.59375, 930.7109375, 839.7109375, 789.640625, 870.515625, 854.296875, 976.578125, 926.671875]"
0.9393939393939394,6.8686868686868685,"[881.3203125, 839.4921875, 611.1171875, 946.171875, 867.8515625, 984.6484375, 691.3359375, 880.9765625, 546.4296875, 860.125]"
0.8141414141414142,9.09090909090909,"[997.421875, 952.90625, 972.7890625, 850.390625, 857.140625, 920.140625, 594.015625, 971.390625, 943.3359375, 999.5234375]"
0.9636363636363636,9.595959595959595,"[901.296875, 905.6875, 656.0859375, 982.3203125, 933.7578125, 865.125, 962.953125, 924.6953125, 627.828125, 841.8984375]"
0.8363636363636364,4.646464646464646,"[916.65625, 754.828125, 822.6796875, 817.3671875, 944.6328125, 909.828125, 686.40625, 752.3203125, 865.7109375, 954.6953125]"
0.8767676767676768,7.474747474747475,"[992.25, 900.453125, 933.46875, 914.4609375, 843.3046875, 906.4296875, 675.0, 786.625, 795.390625, 951.4453125]"
0.9373737373737374,1.7171717171717171,"[328.1171875, 369.1953125, 343.5859375, 434.3828125, 402.1640625, 355.6328125, 268.0859375, 294.9765625, 288.5703125, 609.53125]"
0.9818181818181818,4.141414141414141,"[287.0390625, 302.1171875, 350.359375, 838.15625, 435.3515625, 666.6953125, 886.234375, 478.0546875, 318.390625, 273.1171875]"
0.9515151515151515,7.6767676767676765,"[886.984375, 843.0, 623.796875, 994.3515625, 882.890625, 892.484375, 965.28125, 829.9609375, 465.9453125, 781.7265625]"
0.9030303030303031,2.6262626262626263,"[425.25, 347.859375, 367.5234375, 711.0546875, 882.8359375, 664.6171875, 282.53125, 345.46875, 445.6328125, 671.046875]"
0.8424242424242424,8.383838383838384,"[993.2734375, 907.4375, 893.5625, 923.859375, 908.3046875, 929.9765625, 800.65625, 964.46875, 929.1796875, 976.921875]"
0.9898989898989898,2.727272727272727,"[263.8515625, 257.5390625, 292.4609375, 313.2421875, 246.375, 596.8828125, 278.7265625, 272.0078125, 259.2578125, 324.6484375]"
0.8828282828282829,2.929292929292929,"[335.046875, 375.4765625, 365.6796875, 785.9453125, 770.8203125, 694.703125, 390.921875, 498.9375, 624.1640625, 502.2578125]"
0.8262626262626263,8.282828282828282,"[995.3515625, 919.578125, 934.46875, 919.0390625, 850.0703125, 921.0390625, 779.2578125, 821.0859375, 934.6953125, 998.3515625]"
0.9939393939393939,8.080808080808081,"[497.3984375, 347.828125, 906.78125, 994.21875, 994.0234375, 870.6484375, 948.34375, 970.4296875, 945.203125, 866.6171875]"
0.8747474747474748,4.141414141414141,"[507.5546875, 442.3671875, 548.46875, 985.1953125, 839.453125, 892.65625, 517.171875, 528.375, 559.015625, 671.4609375]"
0.8606060606060606,9.393939393939394,"[964.84375, 857.8515625, 995.3515625, 817.0, 891.625, 932.9921875, 726.1953125, 879.9921875, 912.640625, 927.2890625]"
0.9414141414141415,2.121212121212121,"[292.234375, 267.53125, 331.0, 611.3515625, 624.5546875, 892.890625, 266.5390625, 341.6484375, 281.65625, 316.296875]"
0.9939393939393939,9.797979797979798,"[607.828125, 876.5234375, 1000.0, 943.4921875, 993.578125, 923.3515625, 813.3359375, 1000.0, 774.40625, 959.4609375]"
0.9292929292929293,0.8080808080808081,"[393.7578125, 334.8203125, 286.8046875, 292.3125, 360.828125, 280.03125, 278.75, 290.1796875, 277.21875, 301.734375]"
0.8282828282828283,6.565656565656566,"[979.5078125, 822.34375, 840.890625, 859.7265625, 915.8671875, 913.1171875, 600.0390625, 795.921875, 902.8046875, 971.875]"
0.9555555555555556,0.20202020202020202,"[228.6953125, 251.1796875, 275.53125, 241.09375, 274.40625, 219.640625, 212.8125, 225.2109375, 238.8671875, 233.390625]"
0.8545454545454546,1.7171717171717171,"[458.40625, 530.6875, 501.4921875, 632.0078125, 610.9296875, 650.4609375, 446.109375, 604.46875, 577.625, 990.0859375]"
0.8565656565656566,0.40404040404040403,"[422.484375, 356.765625, 343.5234375, 338.1796875, 270.4921875, 441.109375, 388.8125, 433.5859375, 343.375, 280.0703125]"
0.9050505050505051,4.343434343434343,"[432.015625, 317.34375, 327.3515625, 764.3359375, 810.8828125, 846.859375, 584.8046875, 597.71875, 424.9765625, 850.09375]"
0.8747474747474748,7.878787878787879,"[998.2109375, 953.859375, 575.65625, 955.8515625, 843.2734375, 927.640625, 728.421875, 900.453125, 944.8671875, 997.7578125]"
0.8,2.929292929292929,"[978.1328125, 964.359375, 733.1015625, 987.40625, 874.8359375, 947.34375, 698.4375, 782.21875, 937.4921875, 997.234375]"
0.9757575757575758,4.94949494949495,"[342.2734375, 333.4609375, 421.4609375, 851.6015625, 881.0546875, 738.7265625, 571.984375, 861.8125, 327.6171875, 326.2890625]"
0.8868686868686869,8.686868686868687,"[965.7734375, 895.546875, 787.859375, 871.859375, 894.953125, 946.3359375, 835.9921875, 769.46875, 933.453125, 1000.0]"
0.898989898989899,1.8181818181818181,"[472.34375, 331.75, 336.2421875, 681.4140625, 908.015625, 701.703125, 302.453125, 368.375, 513.2890625, 354.2890625]"
0.9111111111111111,9.797979797979798,"[1000.0, 987.171875, 930.078125, 973.34375, 885.21875, 919.0546875, 988.0, 949.171875, 906.8515625, 984.84375]"
0.8808080808080808,0.40404040404040403,"[381.0078125, 335.890625, 344.5546875, 318.90625, 312.6796875, 367.1796875, 425.921875, 360.296875, 337.3671875, 307.3828125]"
0.9777777777777777,7.777777777777778,"[911.4765625, 987.7109375, 774.84375, 962.8046875, 1000.0, 996.5078125, 954.109375, 995.9609375, 540.203125, 945.4140625]"
0.8181818181818182,3.7373737373737375,"[980.984375, 856.171875, 744.9921875, 912.8125, 992.03125, 861.6484375, 577.1484375, 703.6328125, 899.0859375, 987.9453125]"
0.9636363636363636,3.2323232323232323,"[309.3359375, 245.171875, 304.0234375, 271.265625, 643.984375, 735.4296875, 305.640625, 395.0546875, 304.0625, 296.3515625]"
0.8565656565656566,3.4343434343434343,"[700.0859375, 836.1171875, 759.609375, 929.28125, 933.3671875, 644.1953125, 436.7890625, 467.578125, 867.71875, 979.1484375]"
1.0,6.161616161616162,"[273.0390625, 534.765625, 304.8515625, 901.6328125, 866.5, 677.140625, 818.921875, 924.875, 884.4765625, 313.671875]"
0.8020202020202021,4.646464646464646,"[976.96875, 880.3203125, 640.34375, 983.6796875, 961.828125, 918.6171875, 773.109375, 786.171875, 898.109375, 933.390625]"
0.9474747474747475,4.141414141414141,"[304.15625, 332.75, 319.921875, 702.703125, 662.109375, 850.75, 289.1015625, 420.4609375, 309.6015625, 646.59375]"
0.9616161616161616,9.696969696969697,"[771.328125, 974.828125, 887.75, 954.3046875, 971.65625, 984.1640625, 953.1796875, 981.1171875, 382.6171875, 919.7890625]"
0.9959595959595959,7.575757575757575,"[514.7109375, 706.046875, 935.3515625, 882.6015625, 976.9609375, 911.453125, 993.7265625, 539.8359375, 344.3671875, 513.484375]"
0.9171717171717172,7.6767676767676765,"[524.0546875, 852.265625, 482.8359375, 888.7265625, 740.5546875, 850.4765625, 792.609375, 938.640625, 429.65625, 1000.0]"
0.8686868686868687,2.6262626262626263,"[381.359375, 427.5078125, 543.078125, 762.0703125, 695.828125, 622.953125, 406.3828125, 723.1015625, 373.1015625, 955.84375]"
0.9878787878787879,10.0,"[994.046875, 994.0078125, 626.0078125, 994.9765625, 993.515625, 994.046875, 987.7265625, 1000.0, 977.9375, 998.546875]"
0.9131313131313131,5.05050505050505,"[404.5078125, 833.640625, 381.453125, 528.8203125, 810.4296875, 846.96875, 437.4921875, 851.640625, 319.390625, 557.953125]"
0.8141414141414142,5.454545454545454,"[996.21875, 787.2890625, 851.6953125, 927.984375, 930.9609375, 949.3046875, 655.4375, 813.125, 897.8828125, 861.453125]"
0.8424242424242424,3.7373737373737375,"[744.0625, 585.4453125, 648.046875, 616.8203125, 803.3125, 822.5859375, 467.3203125, 753.59375, 812.3203125, 996.2109375]"
0.9555555555555556,8.383838383838384,"[725.7109375, 990.1875, 825.453125, 946.3125, 861.984375, 982.7109375, 987.8671875, 819.5703125, 959.109375, 968.2890625]"
0.8808080808080808,3.4343434343434343,"[401.34375, 353.1015625, 385.03125, 818.625, 919.6015625, 723.15625, 434.265625, 392.59375, 439.9921875, 741.1796875]"
0.9292929292929293,6.8686868686868685,"[851.90625, 929.25, 463.328125, 952.7890625, 918.359375, 956.9765625, 564.3203125, 928.421875, 569.0234375, 507.1328125]"
1.0,9.8989898989899,"[675.5234375, 996.6796875, 546.484375, 893.828125, 988.234375, 981.7421875, 391.03125, 987.5078125, 973.8828125, 978.53125]"
0.8222222222222223,9.696969696969697,"[1000.0, 924.375, 986.28125, 962.3359375, 874.7578125, 918.375, 917.8828125, 939.4609375, 962.3984375, 926.734375]"
0.8262626262626263,4.646464646464646,"[727.1796875, 755.0703125, 955.8828125, 976.8359375, 854.9765625, 808.65625, 764.0, 856.2578125, 979.8671875, 923.5234375]"
0.9797979797979798,9.494949494949495,"[618.9375, 957.0703125, 994.2421875, 986.71875, 954.7109375, 970.9296875, 994.015625, 995.640625, 984.203125, 890.5078125]"
0.8080808080808082,2.525252525252525,"[966.0859375, 654.125, 875.5, 866.0390625, 879.09375, 810.9453125, 512.25, 824.4609375, 791.0390625, 969.1640625]"
0.9474747474747475,7.878787878787879,"[932.3671875, 842.6796875, 658.6796875, 994.0078125, 757.6875, 877.7578125, 879.6796875, 914.8046875, 928.609375, 929.0390625]"
0.9212121212121213,0.20202020202020202,"[308.0859375, 246.21875, 341.671875, 251.109375, 345.28125, 276.421875, 271.3359375, 262.7734375, 246.546875, 266.046875]"
0.8202020202020203,1.7171717171717171,"[753.3515625, 534.15625, 757.7265625, 727.8046875, 607.5546875, 908.6015625, 390.5390625, 854.0078125, 797.8984375, 957.15625]"
0.8646464646464647,4.141414141414141,"[831.9296875, 705.2890625, 535.3515625, 918.390625, 846.0703125, 742.0390625, 376.6484375, 764.2578125, 637.015625, 871.0390625]"
0.8404040404040405,7.878787878787879,"[989.0, 811.0546875, 990.390625, 953.4375, 859.0078125, 960.6484375, 907.84375, 944.2734375, 952.6875, 992.3359375]"
0.9858585858585859,7.373737373737374,"[675.3203125, 909.71875, 532.9609375, 915.5625, 944.84375, 945.8125, 983.46875, 1000.0, 738.4140625, 964.4765625]"
0.8828282828282829,5.151515151515151,"[873.4453125, 566.234375, 805.5703125, 509.3671875, 816.484375, 972.3359375, 466.484375, 590.125, 613.8984375, 974.0703125]"
0.898989898989899,0.7070707070707071,"[418.671875, 342.7734375, 418.6796875, 301.8125, 410.9296875, 355.46875, 362.4453125, 336.5078125, 338.03125, 405.609375]"
0.8525252525252526,8.686868686868687,"[1000.0, 965.1015625, 976.34375, 952.390625, 956.3515625, 962.9765625, 716.8671875, 966.2421875, 994.3671875, 877.625]"
0.9898989898989898,3.3333333333333335,"[249.609375, 278.109375, 273.1484375, 264.796875, 528.8515625, 469.1953125, 239.7421875, 336.375, 269.8515625, 242.4609375]"
0.8484848484848485,6.0606060606060606,"[940.265625, 725.8359375, 728.25, 913.5, 810.234375, 817.40625, 623.4140625, 982.046875, 903.9921875, 932.671875]"
0.997979797979798,6.565656565656566,"[308.3203125, 809.546875, 278.21875, 914.546875, 620.0078125, 909.2734375, 953.015625, 977.390625, 462.46875, 327.9296875]"
0.9191919191919192,6.666666666666667,"[965.5234375, 955.375, 918.2578125, 905.6484375, 846.5, 887.921875, 741.4765625, 895.7578125, 403.015625, 990.390625]"
0.9232323232323233,1.2121212121212122,"[390.984375, 305.4921875, 315.828125, 351.7265625, 821.0625, 384.7109375, 278.6328125, 334.9140625, 345.421875, 343.0390625]"
0.8767676767676768,9.797979797979798,"[992.8359375, 982.0703125, 988.8203125, 939.5078125, 819.78125, 902.890625, 869.1953125, 973.0703125, 699.4453125, 938.515625]"
0.8242424242424243,1.6161616161616161,"[795.1484375, 879.234375, 648.4140625, 821.5546875, 632.6640625, 937.671875, 416.53125, 663.046875, 691.53125, 983.96875]"
0.8464646464646465,0.40404040404040403,"[419.3515625, 444.1953125, 340.4140625, 332.046875, 279.3828125, 423.5703125, 415.6484375, 562.0234375, 349.7109375, 277.6953125]"
0.8949494949494949,4.343434343434343,"[454.4140625, 441.390625, 428.1796875, 884.4921875, 718.65625, 907.796875, 336.2890625, 715.875, 330.96875, 974.6640625]"
0.8161616161616162,4.444444444444445,"[982.7578125, 847.0, 673.2109375, 935.7109375, 874.9765625, 942.4765625, 713.078125, 871.859375, 873.5390625, 989.1796875]"
0.8646464646464647,7.878787878787879,"[964.4765625, 894.1875, 977.3046875, 884.0859375, 866.90625, 911.1015625, 622.4453125, 932.4921875, 980.21875, 1000.0]"
0.8161616161616162,0.9090909090909091,"[608.859375, 630.0625, 701.953125, 493.671875, 411.8125, 429.4453125, 632.3671875, 528.2890625, 745.4375, 530.375]"
0.9030303030303031,8.585858585858587,"[980.9765625, 843.6171875, 828.8828125, 911.875, 965.4296875, 938.78125, 959.3515625, 969.25, 583.609375, 889.5859375]"
0.8828282828282829,8.88888888888889,"[991.328125, 890.359375, 905.515625, 923.6953125, 888.84375, 850.3203125, 749.8515625, 909.171875, 516.9296875, 935.03125]"
0.9535353535353536,10.0,"[945.8984375, 836.578125, 856.390625, 946.09375, 988.984375, 993.9140625, 958.7890625, 987.0859375, 964.96875, 991.0]"
0.8787878787878788,5.05050505050505,"[840.484375, 828.0078125, 908.171875, 881.28125, 789.9921875, 841.0, 577.0, 731.0703125, 587.1953125, 959.2109375]"
0.8,5.151515151515151,"[951.921875, 734.9609375, 947.890625, 902.0625, 964.421875, 889.2578125, 449.671875, 927.6640625, 916.671875, 938.3359375]"
0.9797979797979798,2.121212121212121,"[312.6953125, 245.5, 289.515625, 276.890625, 308.8828125, 403.7734375, 242.1015625, 272.234375, 262.53125, 358.625]"
0.9414141414141415,8.080808080808081,"[932.7734375, 977.0390625, 672.7890625, 827.984375, 938.796875, 903.8515625, 937.203125, 989.015625, 383.7890625, 908.9609375]"
0.9595959595959596,0.6060606060606061,"[275.6484375, 255.734375, 260.328125, 252.6875, 331.0078125, 346.25, 234.234375, 260.5703125, 265.1171875, 328.9296875]"
0.9454545454545454,3.0303030303030303,"[322.578125, 274.1015625, 316.4296875, 819.859375, 470.40625, 791.9140625, 260.4453125, 278.875, 313.03125, 559.4453125]"
0.9212121212121213,8.383838383838384,"[893.4921875, 947.375, 971.0390625, 968.8046875, 959.8515625, 903.0390625, 894.6953125, 935.1640625, 852.578125, 902.46875]"
0.8464646464646465,3.4343434343434343,"[855.2421875, 751.59375, 496.859375, 996.84375, 880.7265625, 941.3125, 415.1328125, 526.6484375, 970.265625, 995.984375]"
0.9959595959595959,3.9393939393939394,"[354.34375, 331.7109375, 666.5546875, 266.6015625, 486.9375, 438.9140625, 752.3515625, 397.3359375, 267.046875, 330.8671875]"
0.9050505050505051,8.282828282828282,"[916.3671875, 911.1796875, 830.6015625, 951.890625, 813.3671875, 927.390625, 687.2109375, 945.4453125, 992.21875, 972.84375]"
0.9919191919191919,1.3131313131313131,"[236.5078125, 232.3671875, 274.203125, 247.6015625, 258.640625, 292.75, 256.7578125, 254.5703125, 285.0859375, 252.2578125]"
0.8929292929292929,1.7171717171717171,"[411.65625, 309.6015625, 301.5546875, 493.1171875, 499.7578125, 497.71875, 314.703125, 308.9296875, 324.890625, 638.765625]"
0.9717171717171718,6.262626262626262,"[899.03125, 938.8828125, 960.796875, 962.0234375, 920.6328125, 899.0546875, 880.5234375, 934.890625, 755.6171875, 668.984375]"
0.9414141414141415,9.797979797979798,"[960.8125, 995.359375, 822.78125, 895.4140625, 1000.0, 943.4375, 943.1484375, 950.515625, 741.1875, 967.0234375]"
0.8585858585858586,2.6262626262626263,"[689.90625, 505.3828125, 454.296875, 806.6484375, 837.234375, 494.1953125, 347.1171875, 546.7890625, 498.890625, 961.4765625]"
0.9777777777777777,10.0,"[745.859375, 1000.0, 611.9765625, 982.4296875, 1000.0, 994.078125, 922.21875, 905.0859375, 722.3359375, 944.0546875]"
0.8383838383838385,7.575757575757575,"[987.7734375, 991.7421875, 968.84375, 913.5234375, 763.171875, 974.046875, 716.3515625, 974.1484375, 926.2109375, 994.59375]"
0.8060606060606061,3.0303030303030303,"[971.3984375, 681.2421875, 633.0, 951.953125, 896.8828125, 837.6328125, 512.984375, 881.71875, 791.3984375, 1000.0]"
0.8202020202020203,0.6060606060606061,"[764.5, 420.9140625, 423.8359375, 403.15625, 360.5625, 427.078125, 511.21875, 443.90625, 516.109375, 397.4140625]"
0.8,8.88888888888889,"[993.1875, 993.265625, 972.796875, 968.8984375, 920.2265625, 917.734375, 849.8671875, 984.28125, 987.515625, 1000.0]"
0.8303030303030303,4.141414141414141,"[899.5234375, 442.84375, 791.4921875, 853.078125, 813.046875, 824.8828125, 579.453125, 706.7890625, 617.203125, 898.625]"
0.9737373737373738,1.9191919191919191,"[265.8203125, 234.1640625, 265.9921875, 269.453125, 289.65625, 404.875, 243.8984375, 621.6171875, 261.1015625, 307.953125]"
0.896969696969697,2.121212121212121,"[601.7421875, 341.8984375, 325.8125, 461.59375, 621.8203125, 691.78125, 314.4453125, 510.3203125, 375.640625, 800.125]"
0.8727272727272728,7.474747474747475,"[980.40625, 914.28125, 977.0, 897.2421875, 832.4921875, 851.21875, 595.4765625, 964.625, 843.09375, 995.3515625]"
0.8181818181818182,8.686868686868687,"[995.0546875, 939.5546875, 986.34375, 875.828125, 830.625, 911.5234375, 878.4765625, 888.1953125, 937.140625, 959.046875]"
1.0,8.484848484848484,"[369.8828125, 627.5234375, 861.09375, 841.34375, 962.328125, 969.2421875, 971.625, 694.109375, 847.5234375, 770.34375]"
0.8222222222222223,8.282828282828282,"[995.125, 957.96875, 998.5546875, 877.625, 842.1875, 971.4375, 739.140625, 989.140625, 995.2421875, 1000.0]"
0.9030303030303031,0.10101010101010101,"[343.7421875, 271.5078125, 323.5078125, 283.25, 278.421875, 270.5078125, 282.1796875, 298.2578125, 230.421875, 300.59375]"
0.9515151515151515,3.6363636363636362,"[324.6015625, 532.6484375, 326.0390625, 704.6640625, 707.6484375, 868.625, 324.4765625, 267.2109375, 284.4921875, 316.46875]"
0.9939393939393939,3.0303030303030303,"[249.4296875, 284.484375, 362.5390625, 260.5078125, 277.1875, 643.09375, 229.1015625, 263.96875, 234.4765625, 257.578125]"
0.9959595959595959,1.0101010101010102,"[237.0390625, 253.9375, 258.796875, 265.8203125, 242.5234375, 305.796875, 332.953125, 372.2265625, 254.59375, 304.4609375]"
0.8848484848484849,6.666666666666667,"[928.1328125, 944.65625, 780.046875, 713.3515625, 815.734375, 830.3359375, 637.6015625, 824.484375, 545.9296875, 810.3203125]"
0.8101010101010101,1.7171717171717171,"[955.8515625, 782.8984375, 951.3828125, 785.921875, 709.90625, 776.65625, 606.2890625, 903.421875, 727.7890625, 916.296875]"
0.9636363636363636,6.565656565656566,"[635.46875, 477.7265625, 416.90625, 976.6796875, 994.2421875, 974.8984375, 648.40625, 993.703125, 351.7578125, 797.5234375]"
0.8141414141414142,6.0606060606060606,"[963.5234375, 851.625, 964.6796875, 939.0390625, 816.7421875, 931.6015625, 716.2109375, 946.8046875, 950.6171875, 847.578125]"
0.8121212121212121,0.40404040404040403,"[437.8203125, 431.46875, 379.5703125, 377.140625, 353.9921875, 389.015625, 478.3046875, 807.0234375, 357.2421875, 350.5703125]"
0.8808080808080808,4.040404040404041,"[487.8046875, 521.8671875, 607.3515625, 556.359375, 948.28125, 794.75, 469.4140625, 595.046875, 340.6484375, 509.546875]"
0.8565656565656566,9.393939393939394,"[971.2578125, 936.3125, 923.390625, 928.375, 820.1953125, 943.6171875, 846.34375, 933.2578125, 996.8515625, 995.65625]"
0.8606060606060606,4.343434343434343,"[966.46875, 538.109375, 502.1953125, 844.4453125, 851.40625, 765.21875, 452.125, 722.6015625, 482.25, 586.1796875]"
0.997979797979798,1.9191919191919191,"[233.8125, 243.3046875, 262.0, 317.9140625, 409.4375, 268.0546875, 432.25, 252.8828125, 260.5625, 315.1328125]"
0.8303030303030303,7.878787878787879,"[1000.0, 985.7109375, 975.5078125, 888.3671875, 904.8671875, 970.7421875, 918.1171875, 912.6171875, 963.265625, 996.3359375]"
0.9313131313131313,4.94949494949495,"[705.71875, 361.9296875, 366.1875, 882.4453125, 799.78125, 917.34375, 828.0, 573.6171875, 358.1640625, 545.5234375]"
0.9353535353535354,4.545454545454545,"[712.6875, 306.453125, 794.8984375, 781.25, 739.703125, 800.0390625, 588.3125, 803.3203125, 326.859375, 801.1171875]"
0.8808080808080808,0.5050505050505051,"[408.6796875, 389.9140625, 391.6171875, 345.2578125, 323.1328125, 387.2578125, 360.25, 361.3671875, 361.0390625, 308.5078125]"
0.8686868686868687,8.585858585858587,"[1000.0, 981.5546875, 952.5390625, 871.5390625, 844.40625, 956.2734375, 925.5859375, 929.5703125, 855.359375, 992.6484375]"
0.9131313131313131,1.2121212121212122,"[405.1875, 293.2890625, 321.375, 379.5390625, 428.9765625, 399.40625, 297.28125, 241.453125, 356.984375, 454.140625]"
0.8666666666666667,2.2222222222222223,"[468.484375, 339.828125, 381.8203125, 524.8203125, 928.390625, 778.828125, 350.203125, 655.109375, 632.8359375, 905.84375]"
0.9070707070707071,8.080808080808081,"[887.9296875, 895.75, 905.8515625, 835.890625, 856.1484375, 947.859375, 911.03125, 941.7109375, 832.0390625, 996.5859375]"
0.8121212121212121,3.4343434343434343,"[922.171875, 840.6328125, 719.78125, 981.40625, 859.1640625, 828.2890625, 584.5625, 764.90625, 926.6796875, 994.984375]"
0.9575757575757575,1.3131313131313131,"[273.6640625, 231.5390625, 274.7265625, 251.640625, 321.2890625, 375.6796875, 258.0234375, 351.8671875, 277.4140625, 313.7734375]"
0.9373737373737374,6.262626262626262,"[519.234375, 894.4921875, 659.3046875, 593.359375, 822.671875, 887.4765625, 877.2109375, 837.71875, 930.4921875, 761.4296875]"
0.9070707070707071,9.797979797979798,"[976.390625, 964.15625, 837.5234375, 908.9765625, 867.3671875, 896.2734375, 964.6015625, 931.609375, 935.984375, 990.4453125]"
0.9030303030303031,7.171717171717171,"[788.4921875, 724.640625, 904.0703125, 895.2578125, 760.2734375, 946.578125, 873.2890625, 924.578125, 835.3671875, 969.5625]"
0.8040404040404041,7.575757575757575,"[996.109375, 900.7421875, 958.6484375, 940.9765625, 897.2421875, 901.6875, 716.84375, 972.5390625, 951.5, 993.3828125]"
0.8707070707070708,5.555555555555555,"[944.0234375, 950.0859375, 613.9453125, 816.3203125, 850.734375, 975.7109375, 634.765625, 950.4765625, 697.078125, 601.03125]"
0.9494949494949495,5.454545454545454,"[752.765625, 650.125, 364.96875, 449.90625, 810.4375, 862.7421875, 815.71875, 822.5, 540.1953125, 369.5625]"
0.9191919191919192,8.98989898989899,"[887.6875, 953.9140625, 659.46875, 881.6484375, 903.1796875, 918.7109375, 957.6171875, 949.0234375, 966.71875, 977.375]"
0.9777777777777777,3.7373737373737375,"[237.65625, 255.78125, 327.84375, 565.0390625, 563.078125, 664.2578125, 282.7578125, 450.90625, 261.4296875, 336.5546875]"
0.8161616161616162,6.767676767676767,"[991.765625, 916.515625, 994.5078125, 917.0234375, 914.5390625, 941.8359375, 808.1171875, 907.4609375, 962.421875, 981.9375]"
0.8626262626262626,2.121212121212121,"[531.0078125, 587.375, 387.453125, 505.2421875, 644.2421875, 807.609375, 404.4375, 663.578125, 529.3203125, 989.8359375]"
0.9616161616161616,4.646464646464646,"[296.828125, 393.0234375, 288.859375, 837.046875, 776.953125, 763.5625, 326.3125, 777.796875, 556.9140625, 441.15625]"
0.9434343434343435,2.525252525252525,"[300.71875, 262.28125, 337.1484375, 618.6953125, 641.6796875, 633.375, 289.9375, 520.65625, 270.9765625, 475.8046875]"
0.9838383838383838,5.353535353535354,"[603.046875, 326.5546875, 339.734375, 908.7421875, 951.53125, 881.015625, 917.6953125, 889.7421875, 583.1171875, 274.59375]"
0.9090909090909092,5.05050505050505,"[944.5234375, 819.71875, 536.5703125, 830.8125, 897.34375, 900.921875, 445.796875, 680.5078125, 385.390625, 836.828125]"
0.8686868686868687,0.10101010101010101,"[359.6015625, 337.8359375, 408.28125, 341.9140625, 260.2734375, 308.0, 331.8203125, 367.0, 313.203125, 360.28125]"
0.9171717171717172,3.6363636363636362,"[322.0390625, 273.1953125, 387.890625, 682.7734375, 871.1484375, 821.21875, 307.828125, 518.640625, 387.25, 488.28125]"
0.8767676767676768,0.20202020202020202,"[382.2578125, 338.140625, 332.15625, 330.0703125, 310.390625, 337.6328125, 283.203125, 376.625, 285.3046875, 284.578125]"
